trade_date,rule_id,level,field,count
2012-04-27,MISSING_VALUE,WARN,amount,205
2012-05-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2012-05-02,MISSING_VALUE,WARN,amount,204
2012-05-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-05-03,MISSING_VALUE,WARN,amount,204
2012-05-04,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-05-04,MISSING_VALUE,WARN,amount,204
2012-05-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-05-07,MISSING_VALUE,WARN,amount,204
2012-05-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-05-08,MISSING_VALUE,WARN,amount,205
2012-05-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-05-09,MISSING_VALUE,WARN,amount,205
2012-05-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-05-10,MISSING_VALUE,WARN,amount,206
2012-05-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,11
2012-05-11,MISSING_VALUE,WARN,amount,205
2012-05-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2012-05-14,MISSING_VALUE,WARN,amount,206
2012-05-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2012-05-15,MISSING_VALUE,WARN,amount,205
2012-05-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,14
2012-05-16,MISSING_VALUE,WARN,amount,205
2012-05-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-05-17,MISSING_VALUE,WARN,amount,206
2012-05-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,26
2012-05-18,MISSING_VALUE,WARN,amount,205
2012-05-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-05-21,MISSING_VALUE,WARN,amount,205
2012-05-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,21
2012-05-22,MISSING_VALUE,WARN,amount,205
2012-05-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-05-23,MISSING_VALUE,WARN,amount,205
2012-05-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,23
2012-05-24,MISSING_VALUE,WARN,amount,206
2012-05-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,18
2012-05-25,MISSING_VALUE,WARN,amount,207
2012-05-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,12
2012-05-28,MISSING_VALUE,WARN,amount,207
2012-05-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,19
2012-05-29,MISSING_VALUE,WARN,amount,206
2012-05-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,16
2012-05-30,MISSING_VALUE,WARN,amount,206
2012-05-31,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,30
2012-05-31,MISSING_VALUE,WARN,amount,205
2012-06-01,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2012-06-01,MISSING_VALUE,WARN,amount,206
2012-06-04,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-06-04,MISSING_VALUE,WARN,amount,207
2012-06-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,18
2012-06-05,MISSING_VALUE,WARN,amount,207
2012-06-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,20
2012-06-06,MISSING_VALUE,WARN,amount,207
2012-06-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-06-07,MISSING_VALUE,WARN,amount,207
2012-06-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,28
2012-06-08,MISSING_VALUE,WARN,amount,207
2012-06-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,22
2012-06-11,MISSING_VALUE,WARN,amount,207
2012-06-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-06-12,MISSING_VALUE,WARN,amount,208
2012-06-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,14
2012-06-13,MISSING_VALUE,WARN,amount,208
2012-06-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,22
2012-06-14,MISSING_VALUE,WARN,amount,208
2012-06-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,27
2012-06-15,MISSING_VALUE,WARN,amount,208
2012-06-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,23
2012-06-18,MISSING_VALUE,WARN,amount,208
2012-06-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,24
2012-06-19,MISSING_VALUE,WARN,amount,209
2012-06-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,16
2012-06-20,MISSING_VALUE,WARN,amount,209
2012-06-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,25
2012-06-21,MISSING_VALUE,WARN,amount,209
2012-06-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,19
2012-06-25,MISSING_VALUE,WARN,amount,210
2012-06-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2012-06-26,MISSING_VALUE,WARN,amount,209
2012-06-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-06-27,MISSING_VALUE,WARN,amount,209
2012-06-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,11
2012-06-28,MISSING_VALUE,WARN,amount,209
2012-06-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,18
2012-06-29,MISSING_VALUE,WARN,amount,209
2012-07-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,17
2012-07-02,MISSING_VALUE,WARN,amount,209
2012-07-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-07-03,MISSING_VALUE,WARN,amount,209
2012-07-04,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,19
2012-07-04,MISSING_VALUE,WARN,amount,209
2012-07-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-07-05,MISSING_VALUE,WARN,amount,209
2012-07-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,17
2012-07-06,MISSING_VALUE,WARN,amount,209
2012-07-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,18
2012-07-09,MISSING_VALUE,WARN,amount,208
2012-07-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,14
2012-07-10,MISSING_VALUE,WARN,amount,209
2012-07-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-07-11,MISSING_VALUE,WARN,amount,209
2012-07-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2012-07-12,MISSING_VALUE,WARN,amount,209
2012-07-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2012-07-13,MISSING_VALUE,WARN,amount,209
2012-07-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2012-07-16,MISSING_VALUE,WARN,amount,209
2012-07-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,11
2012-07-17,MISSING_VALUE,WARN,amount,209
2012-07-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,9
2012-07-18,MISSING_VALUE,WARN,amount,209
2012-07-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2012-07-19,MISSING_VALUE,WARN,amount,210
2012-07-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,12
2012-07-20,MISSING_VALUE,WARN,amount,210
2012-07-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2012-07-23,MISSING_VALUE,WARN,amount,210
2012-07-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-07-24,MISSING_VALUE,WARN,amount,210
2012-07-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2012-07-25,MISSING_VALUE,WARN,amount,209
2012-07-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-07-26,MISSING_VALUE,WARN,amount,209
2012-07-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-07-27,MISSING_VALUE,WARN,amount,209
2012-07-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2012-07-30,MISSING_VALUE,WARN,amount,209
2012-07-31,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-07-31,MISSING_VALUE,WARN,amount,209
2012-08-01,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-08-01,MISSING_VALUE,WARN,amount,210
2012-08-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-08-02,MISSING_VALUE,WARN,amount,210
2012-08-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-08-03,MISSING_VALUE,WARN,amount,210
2012-08-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-08-06,MISSING_VALUE,WARN,amount,210
2012-08-07,MISSING_VALUE,WARN,amount,210
2012-08-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2012-08-08,MISSING_VALUE,WARN,amount,210
2012-08-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-08-09,MISSING_VALUE,WARN,amount,210
2012-08-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-08-10,MISSING_VALUE,WARN,amount,211
2012-08-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2012-08-13,MISSING_VALUE,WARN,amount,210
2012-08-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-08-14,MISSING_VALUE,WARN,amount,210
2012-08-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-08-15,MISSING_VALUE,WARN,amount,210
2012-08-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2012-08-16,MISSING_VALUE,WARN,amount,210
2012-08-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-08-17,MISSING_VALUE,WARN,amount,211
2012-08-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-08-20,MISSING_VALUE,WARN,amount,211
2012-08-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-08-21,MISSING_VALUE,WARN,amount,211
2012-08-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2012-08-22,MISSING_VALUE,WARN,amount,211
2012-08-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2012-08-23,MISSING_VALUE,WARN,amount,211
2012-08-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-08-24,MISSING_VALUE,WARN,amount,211
2012-08-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-08-27,MISSING_VALUE,WARN,amount,211
2012-08-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-08-28,MISSING_VALUE,WARN,amount,211
2012-08-29,MISSING_VALUE,WARN,amount,211
2012-08-30,MISSING_VALUE,WARN,amount,211
2012-08-31,MISSING_VALUE,WARN,amount,211
2012-09-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-09-03,MISSING_VALUE,WARN,amount,211
2012-09-04,MISSING_VALUE,WARN,amount,211
2012-09-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-09-05,MISSING_VALUE,WARN,amount,211
2012-09-06,MISSING_VALUE,WARN,amount,211
2012-09-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-07,MISSING_VALUE,WARN,amount,211
2012-09-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-10,MISSING_VALUE,WARN,amount,211
2012-09-11,MISSING_VALUE,WARN,amount,212
2012-09-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-12,MISSING_VALUE,WARN,amount,212
2012-09-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-09-13,MISSING_VALUE,WARN,amount,212
2012-09-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-09-14,MISSING_VALUE,WARN,amount,212
2012-09-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-09-17,MISSING_VALUE,WARN,amount,212
2012-09-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-18,MISSING_VALUE,WARN,amount,212
2012-09-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-09-19,MISSING_VALUE,WARN,amount,212
2012-09-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-20,MISSING_VALUE,WARN,amount,212
2012-09-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-09-21,MISSING_VALUE,WARN,amount,212
2012-09-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-24,MISSING_VALUE,WARN,amount,212
2012-09-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-25,MISSING_VALUE,WARN,amount,212
2012-09-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-26,MISSING_VALUE,WARN,amount,212
2012-09-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-09-27,MISSING_VALUE,WARN,amount,212
2012-09-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-09-28,MISSING_VALUE,WARN,amount,212
2012-10-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-08,MISSING_VALUE,WARN,amount,212
2012-10-09,MISSING_VALUE,WARN,amount,213
2012-10-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-10,MISSING_VALUE,WARN,amount,213
2012-10-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-10-11,MISSING_VALUE,WARN,amount,213
2012-10-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-12,MISSING_VALUE,WARN,amount,213
2012-10-15,MISSING_VALUE,WARN,amount,213
2012-10-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-10-16,MISSING_VALUE,WARN,amount,213
2012-10-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-17,MISSING_VALUE,WARN,amount,213
2012-10-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2012-10-18,MISSING_VALUE,WARN,amount,213
2012-10-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,8
2012-10-19,MISSING_VALUE,WARN,amount,213
2012-10-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-10-22,MISSING_VALUE,WARN,amount,213
2012-10-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-23,MISSING_VALUE,WARN,amount,213
2012-10-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-24,MISSING_VALUE,WARN,amount,214
2012-10-25,MISSING_VALUE,WARN,amount,214
2012-10-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-10-26,MISSING_VALUE,WARN,amount,214
2012-10-29,MISSING_VALUE,WARN,amount,214
2012-10-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-30,MISSING_VALUE,WARN,amount,214
2012-10-31,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-10-31,MISSING_VALUE,WARN,amount,213
2012-11-01,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-11-01,MISSING_VALUE,WARN,amount,213
2012-11-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-11-02,MISSING_VALUE,WARN,amount,213
2012-11-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-11-05,MISSING_VALUE,WARN,amount,213
2012-11-06,MISSING_VALUE,WARN,amount,213
2012-11-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-11-07,MISSING_VALUE,WARN,amount,213
2012-11-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-11-08,MISSING_VALUE,WARN,amount,213
2012-11-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2012-11-09,MISSING_VALUE,WARN,amount,213
2012-11-12,MISSING_VALUE,WARN,amount,213
2012-11-13,MISSING_VALUE,WARN,amount,213
2012-11-14,MISSING_VALUE,WARN,amount,213
2012-11-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-11-15,MISSING_VALUE,WARN,amount,213
2012-11-16,MISSING_VALUE,WARN,amount,213
2012-11-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-11-19,MISSING_VALUE,WARN,amount,213
2012-11-20,MISSING_VALUE,WARN,amount,213
2012-11-21,MISSING_VALUE,WARN,amount,213
2012-11-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-11-22,MISSING_VALUE,WARN,amount,213
2012-11-23,MISSING_VALUE,WARN,amount,214
2012-11-26,MISSING_VALUE,WARN,amount,214
2012-11-27,MISSING_VALUE,WARN,amount,214
2012-11-28,MISSING_VALUE,WARN,amount,213
2012-11-29,MISSING_VALUE,WARN,amount,213
2012-11-30,MISSING_VALUE,WARN,amount,213
2012-12-03,MISSING_VALUE,WARN,amount,213
2012-12-04,MISSING_VALUE,WARN,amount,213
2012-12-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-12-05,MISSING_VALUE,WARN,amount,213
2012-12-06,MISSING_VALUE,WARN,amount,213
2012-12-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-12-07,MISSING_VALUE,WARN,amount,213
2012-12-10,MISSING_VALUE,WARN,amount,213
2012-12-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-12-11,MISSING_VALUE,WARN,amount,213
2012-12-12,MISSING_VALUE,WARN,amount,213
2012-12-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2012-12-13,MISSING_VALUE,WARN,amount,213
2012-12-14,MISSING_VALUE,WARN,amount,213
2012-12-17,MISSING_VALUE,WARN,amount,213
2012-12-18,MISSING_VALUE,WARN,amount,213
2012-12-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-12-19,MISSING_VALUE,WARN,amount,213
2012-12-20,MISSING_VALUE,WARN,amount,213
2012-12-21,MISSING_VALUE,WARN,amount,213
2012-12-24,MISSING_VALUE,WARN,amount,213
2012-12-25,MISSING_VALUE,WARN,amount,213
2012-12-26,MISSING_VALUE,WARN,amount,213
2012-12-27,MISSING_VALUE,WARN,amount,213
2012-12-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2012-12-28,MISSING_VALUE,WARN,amount,213
2012-12-31,MISSING_VALUE,WARN,amount,213
2013-01-04,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-01-04,MISSING_VALUE,WARN,amount,213
2013-01-07,MISSING_VALUE,WARN,amount,213
2013-01-08,MISSING_VALUE,WARN,amount,213
2013-01-09,MISSING_VALUE,WARN,amount,213
2013-01-10,MISSING_VALUE,WARN,amount,213
2013-01-11,MISSING_VALUE,WARN,amount,213
2013-01-14,MISSING_VALUE,WARN,amount,214
2013-01-15,MISSING_VALUE,WARN,amount,214
2013-01-16,MISSING_VALUE,WARN,amount,214
2013-01-17,MISSING_VALUE,WARN,amount,213
2013-01-18,MISSING_VALUE,WARN,amount,213
2013-01-21,MISSING_VALUE,WARN,amount,213
2013-01-22,MISSING_VALUE,WARN,amount,213
2013-01-23,MISSING_VALUE,WARN,amount,213
2013-01-24,MISSING_VALUE,WARN,amount,213
2013-01-25,MISSING_VALUE,WARN,amount,213
2013-01-28,MISSING_VALUE,WARN,amount,213
2013-01-29,MISSING_VALUE,WARN,amount,213
2013-01-30,MISSING_VALUE,WARN,amount,213
2013-01-31,MISSING_VALUE,WARN,amount,213
2013-02-01,MISSING_VALUE,WARN,amount,213
2013-02-04,MISSING_VALUE,WARN,amount,213
2013-02-05,MISSING_VALUE,WARN,amount,214
2013-02-06,MISSING_VALUE,WARN,amount,214
2013-02-07,MISSING_VALUE,WARN,amount,214
2013-02-08,MISSING_VALUE,WARN,amount,212
2013-02-18,MISSING_VALUE,WARN,amount,212
2013-02-19,MISSING_VALUE,WARN,amount,212
2013-02-20,MISSING_VALUE,WARN,amount,212
2013-02-21,MISSING_VALUE,WARN,amount,212
2013-02-22,MISSING_VALUE,WARN,amount,212
2013-02-25,MISSING_VALUE,WARN,amount,212
2013-02-26,MISSING_VALUE,WARN,amount,212
2013-02-27,MISSING_VALUE,WARN,amount,212
2013-02-28,MISSING_VALUE,WARN,amount,212
2013-03-01,MISSING_VALUE,WARN,amount,213
2013-03-04,MISSING_VALUE,WARN,amount,212
2013-03-05,MISSING_VALUE,WARN,amount,213
2013-03-06,MISSING_VALUE,WARN,amount,213
2013-03-07,MISSING_VALUE,WARN,amount,213
2013-03-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-03-08,MISSING_VALUE,WARN,amount,213
2013-03-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-03-11,MISSING_VALUE,WARN,amount,213
2013-03-12,MISSING_VALUE,WARN,amount,213
2013-03-13,MISSING_VALUE,WARN,amount,213
2013-03-14,MISSING_VALUE,WARN,amount,213
2013-03-15,MISSING_VALUE,WARN,amount,213
2013-03-18,MISSING_VALUE,WARN,amount,213
2013-03-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2013-03-19,MISSING_VALUE,WARN,amount,213
2013-03-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-03-20,MISSING_VALUE,WARN,amount,213
2013-03-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-03-21,MISSING_VALUE,WARN,amount,213
2013-03-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-03-22,MISSING_VALUE,WARN,amount,213
2013-03-25,MISSING_VALUE,WARN,amount,213
2013-03-26,MISSING_VALUE,WARN,amount,213
2013-03-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-03-27,MISSING_VALUE,WARN,amount,212
2013-03-28,MISSING_VALUE,WARN,amount,212
2013-03-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2013-03-29,MISSING_VALUE,WARN,amount,212
2013-04-01,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-04-01,MISSING_VALUE,WARN,amount,212
2013-04-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-04-02,MISSING_VALUE,WARN,amount,212
2013-04-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2013-04-03,MISSING_VALUE,WARN,amount,212
2013-04-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-04-08,MISSING_VALUE,WARN,amount,212
2013-04-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2013-04-09,MISSING_VALUE,WARN,amount,212
2013-04-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-04-10,MISSING_VALUE,WARN,amount,212
2013-04-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-04-11,MISSING_VALUE,WARN,amount,212
2013-04-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2013-04-12,MISSING_VALUE,WARN,amount,212
2013-04-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-04-15,MISSING_VALUE,WARN,amount,212
2013-04-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2013-04-16,MISSING_VALUE,WARN,amount,212
2013-04-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-04-17,MISSING_VALUE,WARN,amount,212
2013-04-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2013-04-18,MISSING_VALUE,WARN,amount,212
2013-04-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2013-04-19,MISSING_VALUE,WARN,amount,212
2013-04-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2013-04-22,MISSING_VALUE,WARN,amount,212
2013-04-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2013-04-23,MISSING_VALUE,WARN,amount,212
2013-04-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-04-24,MISSING_VALUE,WARN,amount,212
2013-04-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-04-25,MISSING_VALUE,WARN,amount,213
2013-04-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2013-04-26,MISSING_VALUE,WARN,amount,212
2013-05-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-05-02,MISSING_VALUE,WARN,amount,212
2013-05-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2013-05-03,MISSING_VALUE,WARN,amount,212
2013-05-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2013-05-06,MISSING_VALUE,WARN,amount,212
2013-05-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2013-05-07,MISSING_VALUE,WARN,amount,211
2013-05-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,12
2013-05-08,MISSING_VALUE,WARN,amount,212
2013-05-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2013-05-09,MISSING_VALUE,WARN,amount,212
2013-05-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2013-05-10,MISSING_VALUE,WARN,amount,212
2013-05-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,16
2013-05-13,MISSING_VALUE,WARN,amount,212
2013-05-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,17
2013-05-14,MISSING_VALUE,WARN,amount,212
2013-05-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,11
2013-05-15,MISSING_VALUE,WARN,amount,211
2013-05-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,20
2013-05-16,MISSING_VALUE,WARN,amount,210
2013-05-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,26
2013-05-17,MISSING_VALUE,WARN,amount,210
2013-05-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,15
2013-05-20,MISSING_VALUE,WARN,amount,210
2013-05-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,11
2013-05-21,MISSING_VALUE,WARN,amount,210
2013-05-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,19
2013-05-22,MISSING_VALUE,WARN,amount,210
2013-05-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,22
2013-05-23,MISSING_VALUE,WARN,amount,210
2013-05-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,29
2013-05-24,MISSING_VALUE,WARN,amount,210
2013-05-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,12
2013-05-27,MISSING_VALUE,WARN,amount,210
2013-05-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,26
2013-05-28,MISSING_VALUE,WARN,amount,210
2013-05-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,28
2013-05-29,MISSING_VALUE,WARN,amount,210
2013-05-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,29
2013-05-30,MISSING_VALUE,WARN,amount,210
2013-05-31,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,32
