trade_date,code,close,low,high,volume,amount,vwap,ratio,matched_factor,matched_after,matched_before
1992-09-21,600602.SH,1157.5,1087.5,1268.0,2637600.0,31489000.0,11.938505,0.010314,0.01,1991-01-03,1992-12-01
1992-09-21,600603.SH,264.5,260.75,276.5,214400.0,5712000.0,26.641791,0.100725,0.1,1992-05-08,1992-12-01
1992-09-21,600604.SH,136.0,134.5,144.0,330800.0,4547000.0,13.745466,0.10107,0.1,1992-05-11,1992-12-01
1992-09-21,600605.SH,98.0,97.25,105.0,210800.0,2098000.0,9.952562,0.101557,0.1,1992-05-13,1992-12-01
1992-09-21,600606.SH,107.25,106.0,112.75,208400.0,2270000.0,10.892514,0.101562,0.1,1992-05-21,1992-12-01
1992-09-21,600608.SH,118.0,115.5,124.1,246200.0,2917000.0,11.848091,0.100408,0.1,1992-05-21,1992-12-01
1992-09-21,600651.SH,252.0,250.25,261.5,115600.0,2941000.0,25.441176,0.100957,0.1,1991-09-02,1992-12-01
1992-09-21,600653.SH,345.0,338.75,361.95,384300.0,13406000.0,34.884205,0.101114,0.1,1992-04-01,1992-12-01
1992-09-21,600654.SH,104.65,102.75,109.5,557200.0,5867000.0,10.529433,0.100616,0.1,1992-06-01,1992-12-01
1992-09-22,000017.SZ,21.0,20.8,21.3,27100.0,2850000.0,105.166052,5.007907,5.0,1992-04-01,1993-05-01
1992-09-22,600601.SH,107.1,104.9,109.75,357000.0,3825000.0,10.714286,0.10004,0.1,1991-07-01,1992-12-01
1992-09-22,600602.SH,1116.97,1085.0,1160.0,1864200.0,20853000.0,11.186032,0.010015,0.01,1991-01-03,1992-12-01
1992-09-22,600603.SH,260.5,255.95,268.75,190400.0,4977000.0,26.139706,0.100344,0.1,1992-05-08,1992-12-01
1992-09-22,600604.SH,134.2,131.53,138.0,312400.0,4215000.0,13.492318,0.100539,0.1,1992-05-11,1992-12-01
1992-09-22,600605.SH,96.35,93.0,101.0,203900.0,1989000.0,9.754782,0.101243,0.1,1992-05-13,1992-12-01
1992-09-22,600606.SH,105.8,103.5,109.25,172400.0,1830000.0,10.614849,0.100329,0.1,1992-05-21,1992-12-01
1992-09-22,600608.SH,115.5,113.5,120.13,197200.0,2299000.0,11.658215,0.100937,0.1,1992-05-21,1992-12-01
1992-09-22,600651.SH,250.0,247.25,255.0,105800.0,2655000.0,25.094518,0.100378,0.1,1991-09-02,1992-12-01
1992-09-22,600653.SH,339.5,335.5,349.75,296900.0,10128000.0,34.112496,0.100479,0.1,1992-04-01,1992-12-01
1992-09-22,600654.SH,102.5,100.25,105.95,405000.0,4182000.0,10.325926,0.100741,0.1,1992-06-01,1992-12-01
1992-09-23,000017.SZ,21.2,21.0,21.35,24000.0,2542000.0,105.916667,4.996069,5.0,1992-04-01,1993-05-01
1992-09-23,600601.SH,105.0,102.75,107.5,314600.0,3299000.0,10.486332,0.09987,0.1,1991-07-01,1992-12-01
1992-09-23,600602.SH,1067.0,1055.0,1115.97,1611900.0,17471000.0,10.838762,0.010158,0.01,1991-01-03,1992-12-01
1992-09-23,600603.SH,255.25,253.78,262.0,210300.0,5413000.0,25.73942,0.10084,0.1,1992-05-08,1992-12-01
1992-09-23,600604.SH,131.2,131.0,137.35,306200.0,4074000.0,13.305029,0.10141,0.1,1992-05-11,1992-12-01
1992-09-23,600605.SH,95.5,93.95,98.0,184300.0,1760000.0,9.549647,0.099996,0.1,1992-05-13,1992-12-01
1992-09-23,600606.SH,103.85,102.5,106.95,145900.0,1524000.0,10.445511,0.100583,0.1,1992-05-21,1992-12-01
1992-09-23,600608.SH,113.2,112.6,117.6,156800.0,1798000.0,11.466837,0.101297,0.1,1992-05-21,1992-12-01
1992-09-23,600651.SH,244.5,241.35,252.75,88100.0,2172000.0,24.653802,0.100834,0.1,1991-09-02,1992-12-01
1992-09-23,600653.SH,332.0,329.75,342.5,264000.0,8838000.0,33.477273,0.100835,0.1,1992-04-01,1992-12-01
1992-09-23,600654.SH,101.0,100.0,104.0,438700.0,4450000.0,10.143606,0.100432,0.1,1992-06-01,1992-12-01
1992-09-24,000017.SZ,22.05,21.05,22.2,55400.0,6054000.0,109.277978,4.955917,5.0,1992-04-01,1993-05-01
1992-09-24,600601.SH,108.98,103.0,109.9,419200.0,4486000.0,10.701336,0.098195,0.1,1991-07-01,1992-12-01
1992-09-24,600602.SH,1095.0,1040.0,1127.5,1311200.0,14205000.0,10.833588,0.009894,0.01,1991-01-03,1992-12-01
1992-09-24,600603.SH,263.25,250.08,265.75,198800.0,5171000.0,26.011066,0.098807,0.1,1992-05-08,1992-12-01
1992-09-24,600604.SH,135.25,128.5,137.25,413300.0,5537000.0,13.397048,0.099054,0.1,1992-05-11,1992-12-01
1992-09-24,600605.SH,99.0,94.8,100.1,273700.0,2677000.0,9.780782,0.098796,0.1,1992-05-13,1992-12-01
1992-09-24,600606.SH,108.0,101.75,111.5,224200.0,2379000.0,10.611062,0.098251,0.1,1992-05-21,1992-12-01
1992-09-24,600608.SH,117.25,111.0,118.75,185200.0,2154000.0,11.63067,0.099195,0.1,1992-05-21,1992-12-01
1992-09-24,600651.SH,253.0,243.0,255.15,143500.0,3595000.0,25.052265,0.099021,0.1,1991-09-02,1992-12-01
1992-09-24,600653.SH,339.5,328.75,345.05,234200.0,7910000.0,33.774552,0.099483,0.1,1992-04-01,1992-12-01
1992-09-24,600654.SH,104.9,100.0,106.95,529200.0,5485000.0,10.364701,0.098806,0.1,1992-06-01,1992-12-01
1992-09-25,000017.SZ,21.7,21.6,22.6,58000.0,6406000.0,110.448276,5.089782,5.0,1992-04-01,1993-05-01
1992-09-25,600601.SH,109.7,107.53,112.25,594500.0,6527000.0,10.978974,0.100082,0.1,1991-07-01,1992-12-01
1992-09-25,600602.SH,1100.0,1091.03,1125.0,733500.0,8073000.0,11.006135,0.010006,0.01,1991-01-03,1992-12-01
1992-09-25,600603.SH,264.5,213.65,267.75,111600.0,2943000.0,26.370968,0.099701,0.1,1992-05-08,1992-12-01
1992-09-25,600604.SH,135.8,133.0,137.95,263900.0,3566000.0,13.512694,0.099504,0.1,1992-05-11,1992-12-01
1992-09-25,600605.SH,98.0,97.0,100.48,221300.0,2188000.0,9.887031,0.100888,0.1,1992-05-13,1992-12-01
1992-09-25,600606.SH,108.7,106.25,109.35,145400.0,1574000.0,10.825309,0.099589,0.1,1992-05-21,1992-12-01
1992-09-25,600608.SH,117.5,116.25,119.0,163200.0,1922000.0,11.776961,0.100229,0.1,1992-05-21,1992-12-01
1992-09-25,600651.SH,253.5,249.95,255.75,82500.0,2085000.0,25.272727,0.099695,0.1,1991-09-02,1992-12-01
1992-09-25,600653.SH,345.75,338.5,346.2,236100.0,8105000.0,34.328674,0.099288,0.1,1992-04-01,1992-12-01
1992-09-25,600654.SH,104.9,103.5,106.9,419200.0,4408000.0,10.515267,0.100241,0.1,1992-06-01,1992-12-01
1992-09-28,000017.SZ,22.05,21.4,22.5,79500.0,8780000.0,110.440252,5.008628,5.0,1992-04-01,1993-05-01
1992-09-28,600601.SH,108.8,106.5,110.5,165300.0,1797000.0,10.871143,0.099919,0.1,1991-07-01,1992-12-01
1992-09-28,600602.SH,1086.0,1070.0,1113.0,325200.0,3540000.0,10.885609,0.010024,0.01,1991-01-03,1992-12-01
1992-09-28,600603.SH,261.5,238.55,265.5,85800.0,2244000.0,26.153846,0.100015,0.1,1992-05-08,1992-12-01
1992-09-28,600604.SH,134.5,132.0,136.0,149000.0,1996000.0,13.395973,0.099598,0.1,1992-05-11,1992-12-01
1992-09-28,600605.SH,97.45,97.05,99.45,78300.0,763000.0,9.744572,0.099996,0.1,1992-05-13,1992-12-01
1992-09-28,600606.SH,107.0,106.25,107.5,77700.0,830000.0,10.682111,0.099833,0.1,1992-05-21,1992-12-01
1992-09-28,600608.SH,117.0,115.9,118.0,58800.0,687000.0,11.683673,0.09986,0.1,1992-05-21,1992-12-01
1992-09-28,600651.SH,251.7,249.0,253.95,31400.0,789000.0,25.127389,0.099831,0.1,1991-09-02,1992-12-01
1992-09-28,600653.SH,343.5,341.0,346.35,91000.0,3130000.0,34.395604,0.100133,0.1,1992-04-01,1992-12-01
1992-09-28,600654.SH,103.9,103.0,105.0,253600.0,2632000.0,10.378549,0.09989,0.1,1992-06-01,1992-12-01
1992-09-29,000017.SZ,22.6,22.0,22.6,118100.0,13247000.0,112.167655,4.963171,5.0,1992-04-01,1993-05-01
1992-09-29,600601.SH,105.9,104.1,109.5,215000.0,2285000.0,10.627907,0.100358,0.1,1991-07-01,1992-12-01
1992-09-29,600602.SH,1055.0,1040.0,1085.5,737100.0,7786000.0,10.563017,0.010012,0.01,1991-01-03,1992-12-01
1992-09-29,600603.SH,257.93,252.65,263.0,123500.0,3171000.0,25.676113,0.099547,0.1,1992-05-08,1992-12-01
1992-09-29,600604.SH,131.35,129.28,135.0,214100.0,2802000.0,13.087342,0.099637,0.1,1992-05-11,1992-12-01
1992-09-29,600605.SH,94.5,93.5,97.25,149200.0,1411000.0,9.457105,0.100075,0.1,1992-05-13,1992-12-01
1992-09-29,600606.SH,103.7,101.5,107.0,122300.0,1267000.0,10.359771,0.099901,0.1,1992-05-21,1992-12-01
1992-09-29,600608.SH,113.73,111.78,117.25,137400.0,1559000.0,11.346434,0.099766,0.1,1992-05-21,1992-12-01
1992-09-29,600651.SH,245.5,243.0,251.0,67000.0,1638000.0,24.447761,0.099584,0.1,1991-09-02,1992-12-01
1992-09-29,600653.SH,335.5,331.5,348.0,118400.0,3969000.0,33.521959,0.099916,0.1,1992-04-01,1992-12-01
1992-09-29,600654.SH,101.55,98.4,104.0,372700.0,3773000.0,10.123424,0.099689,0.1,1992-06-01,1992-12-01
1992-09-30,000017.SZ,22.8,22.45,22.8,118600.0,13475000.0,113.617201,4.983211,5.0,1992-04-01,1993-05-01
1992-09-30,600601.SH,104.98,103.4,105.75,318000.0,3329000.0,10.468553,0.09972,0.1,1991-07-01,1992-12-01
1992-09-30,600602.SH,1038.0,1034.0,1089.5,887500.0,9229000.0,10.398873,0.010018,0.01,1991-01-03,1992-12-01
1992-09-30,600603.SH,254.2,251.0,257.0,198000.0,5014000.0,25.323232,0.099619,0.1,1992-05-08,1992-12-01
1992-09-30,600604.SH,129.93,126.75,132.5,383500.0,4958000.0,12.928292,0.099502,0.1,1992-05-11,1992-12-01
1992-09-30,600605.SH,94.0,91.75,95.0,183700.0,1720000.0,9.363092,0.099607,0.1,1992-05-13,1992-12-01
1992-09-30,600606.SH,102.53,101.1,103.75,164800.0,1693000.0,10.273058,0.100196,0.1,1992-05-21,1992-12-01
1992-09-30,600608.SH,112.6,107.5,114.4,211900.0,2376000.0,11.212836,0.099581,0.1,1992-05-21,1992-12-01
1992-09-30,600651.SH,242.25,238.0,245.88,93500.0,2267000.0,24.245989,0.100087,0.1,1991-09-02,1992-12-01
1992-09-30,600653.SH,332.5,328.25,339.75,239000.0,7937000.0,33.209205,0.099877,0.1,1992-04-01,1992-12-01
1992-09-30,600654.SH,101.0,98.75,102.0,541300.0,5428000.0,10.027711,0.099284,0.1,1992-06-01,1992-12-01
1992-10-04,000017.SZ,23.4,22.95,23.6,60200.0,7018000.0,116.578073,4.981969,5.0,1992-04-01,1993-05-01
1992-10-05,000017.SZ,23.0,22.8,23.5,44000.0,5072000.0,115.272727,5.011858,5.0,1992-04-01,1993-05-01
1992-10-05,600601.SH,101.8,99.75,106.7,509800.0,5185000.0,10.170655,0.099908,0.1,1991-07-01,1992-12-01
1992-10-05,600602.SH,978.0,945.03,1054.0,995800.0,9837000.0,9.87849,0.010101,0.01,1991-01-03,1992-12-01
1992-10-05,600603.SH,244.3,235.1,254.0,273800.0,6691000.0,24.437546,0.100031,0.1,1992-05-08,1992-12-01
1992-10-05,600604.SH,124.8,121.0,131.55,563600.0,7012000.0,12.441448,0.099691,0.1,1992-05-11,1992-12-01
1992-10-05,600605.SH,91.7,87.9,95.5,302200.0,2751000.0,9.103243,0.099272,0.1,1992-05-13,1992-12-01
1992-10-05,600606.SH,98.5,95.85,103.0,283400.0,2802000.0,9.887085,0.100377,0.1,1992-05-21,1992-12-01
1992-10-05,600608.SH,107.4,105.0,112.5,310000.0,3360000.0,10.83871,0.100919,0.1,1992-05-21,1992-12-01
1992-10-05,600651.SH,234.55,229.0,245.0,191600.0,4497000.0,23.470772,0.100067,0.1,1991-09-02,1992-12-01
1992-10-05,600653.SH,323.5,317.25,335.95,258700.0,8368000.0,32.346347,0.099989,0.1,1992-04-01,1992-12-01
1992-10-05,600654.SH,96.0,94.25,100.25,728000.0,7033000.0,9.660714,0.100632,0.1,1992-06-01,1992-12-01
1992-10-06,000017.SZ,22.55,22.45,23.0,30700.0,3475000.0,113.192182,5.019609,5.0,1992-04-01,1993-05-01
1992-10-06,600601.SH,101.8,97.95,116.85,868900.0,8681000.0,9.990793,0.098141,0.1,1991-07-01,1992-12-01
1992-10-06,600602.SH,941.5,925.0,989.5,930000.0,8823000.0,9.487097,0.010077,0.01,1991-01-03,1992-12-01
1992-10-06,600603.SH,259.0,246.5,275.0,654000.0,16890000.0,25.825688,0.099713,0.1,1992-05-08,1992-12-01
1992-10-06,600604.SH,124.0,120.5,127.45,336000.0,4167000.0,12.401786,0.100014,0.1,1992-05-11,1992-12-01
1992-10-06,600605.SH,90.1,85.05,93.75,235900.0,2146000.0,9.097075,0.100966,0.1,1992-05-13,1992-12-01
1992-10-06,600606.SH,98.5,95.6,103.5,141100.0,1403000.0,9.943303,0.100947,0.1,1992-05-21,1992-12-01
1992-10-06,600608.SH,108.0,102.8,118.0,183900.0,1979000.0,10.761283,0.099642,0.1,1992-05-21,1992-12-01
1992-10-06,600651.SH,239.05,226.0,248.8,159800.0,3820000.0,23.904881,0.1,0.1,1991-09-02,1992-12-01
1992-10-06,600653.SH,318.6,305.0,329.0,322000.0,10229000.0,31.767081,0.099708,0.1,1992-04-01,1992-12-01
1992-10-06,600654.SH,96.0,92.88,99.53,600600.0,5765000.0,9.598735,0.099987,0.1,1992-06-01,1992-12-01
1992-10-07,000017.SZ,22.8,22.5,22.8,23500.0,2662000.0,113.276596,4.968272,5.0,1992-04-01,1993-05-01
1992-10-07,600601.SH,100.0,99.05,101.9,325100.0,3276000.0,10.076899,0.100769,0.1,1991-07-01,1992-12-01
1992-10-07,600602.SH,920.0,795.5,950.5,1177700.0,11009000.0,9.347881,0.010161,0.01,1991-01-03,1992-12-01
1992-10-07,600603.SH,254.0,249.5,262.5,191500.0,4929000.0,25.738903,0.101334,0.1,1992-05-08,1992-12-01
1992-10-07,600604.SH,123.2,121.25,125.25,266000.0,3296000.0,12.390977,0.100576,0.1,1992-05-11,1992-12-01
1992-10-07,600605.SH,88.9,88.5,91.0,99300.0,890000.0,8.962739,0.100818,0.1,1992-05-13,1992-12-01
1992-10-07,600606.SH,97.5,97.25,100.4,81000.0,797000.0,9.839506,0.100918,0.1,1992-05-21,1992-12-01
1992-10-07,600608.SH,106.8,105.1,109.95,98100.0,1056000.0,10.764526,0.100791,0.1,1992-05-21,1992-12-01
1992-10-07,600651.SH,237.55,235.25,243.0,104800.0,2510000.0,23.950382,0.100822,0.1,1991-09-02,1992-12-01
1992-10-07,600653.SH,313.0,312.0,323.0,160600.0,5105000.0,31.787049,0.101556,0.1,1992-04-01,1992-12-01
1992-10-07,600654.SH,95.0,93.9,96.75,335000.0,3194000.0,9.534328,0.100361,0.1,1992-06-01,1992-12-01
1992-10-08,000017.SZ,22.7,22.5,23.0,23500.0,2676000.0,113.87234,5.016403,5.0,1992-04-01,1993-05-01
1992-10-08,600601.SH,97.8,96.35,100.1,397700.0,3911000.0,9.834046,0.100553,0.1,1991-07-01,1992-12-01
1992-10-08,600602.SH,860.0,856.5,925.0,1837000.0,16249000.0,8.8454,0.010285,0.01,1991-01-03,1992-12-01
1992-10-08,600603.SH,247.68,196.8,253.95,229700.0,5682000.0,24.736613,0.099873,0.1,1992-05-08,1992-12-01
1992-10-08,600604.SH,119.5,117.0,126.0,381700.0,4600000.0,12.051349,0.100848,0.1,1992-05-11,1992-12-01
1992-10-08,600605.SH,85.25,84.0,88.5,235100.0,2028000.0,8.626117,0.101186,0.1,1992-05-13,1992-12-01
1992-10-08,600606.SH,94.5,92.75,97.0,158300.0,1504000.0,9.500948,0.100539,0.1,1992-05-21,1992-12-01
1992-10-08,600608.SH,105.0,102.0,106.3,267200.0,2800000.0,10.479042,0.0998,0.1,1992-05-21,1992-12-01
1992-10-08,600651.SH,228.0,225.75,238.1,162400.0,3733000.0,22.986453,0.100818,0.1,1991-09-02,1992-12-01
1992-10-08,600653.SH,306.75,303.9,312.3,278500.0,8567000.0,30.761221,0.100281,0.1,1992-04-01,1992-12-01
1992-10-08,600654.SH,92.75,91.0,96.5,545200.0,5054000.0,9.269993,0.099946,0.1,1992-06-01,1992-12-01
1992-10-09,000017.SZ,22.8,22.6,22.9,30300.0,3445000.0,113.69637,4.986683,5.0,1992-04-01,1993-05-01
1992-10-09,600601.SH,100.55,97.0,105.45,443600.0,4455000.0,10.042831,0.099879,0.1,1991-07-01,1992-12-01
1992-10-09,600602.SH,893.0,757.5,930.0,1822700.0,16099000.0,8.832501,0.009891,0.01,1991-01-03,1992-12-01
1992-10-09,600603.SH,254.65,246.5,261.0,362400.0,9205000.0,25.40011,0.099745,0.1,1992-05-08,1992-12-01
1992-10-09,600604.SH,123.1,118.5,125.8,477500.0,5844000.0,12.238743,0.099421,0.1,1992-05-11,1992-12-01
1992-10-09,600605.SH,87.55,83.0,90.48,246000.0,2156000.0,8.764228,0.100105,0.1,1992-05-13,1992-12-01
1992-10-09,600606.SH,97.75,94.0,100.75,192600.0,1865000.0,9.683281,0.099062,0.1,1992-05-21,1992-12-01
1992-10-09,600608.SH,108.0,104.75,110.0,347500.0,3732000.0,10.739568,0.09944,0.1,1992-05-21,1992-12-01
1992-10-09,600651.SH,239.0,229.5,242.03,230800.0,5452000.0,23.622184,0.098838,0.1,1991-09-02,1992-12-01
1992-10-09,600653.SH,319.0,310.0,321.5,351300.0,11083000.0,31.548534,0.098898,0.1,1992-04-01,1992-12-01
1992-10-09,600654.SH,95.15,89.5,97.0,699900.0,6623000.0,9.46278,0.099451,0.1,1992-06-01,1992-12-01
1992-10-12,000017.SZ,22.8,22.7,23.6,140900.0,16275000.0,115.507452,5.066116,5.0,1992-04-01,1993-05-01
1992-10-12,600601.SH,104.28,99.75,108.0,466200.0,4879000.0,10.465465,0.100359,0.1,1991-07-01,1992-12-01
1992-10-12,600602.SH,958.05,917.5,1035.0,1491800.0,14275000.0,9.568977,0.009988,0.01,1991-01-03,1992-12-01
1992-10-12,600603.SH,270.5,262.5,291.0,609900.0,16520000.0,27.086408,0.100135,0.1,1992-05-08,1992-12-01
1992-10-12,600604.SH,134.0,120.0,150.0,772900.0,10354000.0,13.3963,0.099972,0.1,1992-05-11,1992-12-01
1992-10-12,600605.SH,94.8,91.0,106.0,414100.0,3912000.0,9.446993,0.099652,0.1,1992-05-13,1992-12-01
1992-10-12,600606.SH,102.5,99.1,110.03,311800.0,3174000.0,10.179602,0.099313,0.1,1992-05-21,1992-12-01
1992-10-12,600608.SH,117.95,112.0,125.0,515700.0,6048000.0,11.727749,0.09943,0.1,1992-05-21,1992-12-01
1992-10-12,600651.SH,261.5,252.55,280.0,347500.0,9081000.0,26.132374,0.099933,0.1,1991-09-02,1992-12-01
1992-10-12,600653.SH,340.0,331.5,355.5,465800.0,15886000.0,34.104766,0.100308,0.1,1992-04-01,1992-12-01
1992-10-12,600654.SH,98.5,96.25,104.5,569900.0,5630000.0,9.878926,0.100294,0.1,1992-06-01,1992-12-01
1992-10-13,000017.SZ,22.35,22.2,22.8,44400.0,4981000.0,112.184685,5.019449,5.0,1992-04-01,1993-05-01
1992-10-13,600601.SH,100.0,98.95,107.25,287000.0,2946000.0,10.264808,0.102648,0.1,1991-07-01,1992-12-01
1992-10-13,600602.SH,938.25,897.5,1017.0,1264300.0,12108000.0,9.576841,0.010207,0.01,1991-01-03,1992-12-01
1992-10-13,600603.SH,264.05,261.0,279.95,528600.0,14226000.0,26.912599,0.101922,0.1,1992-05-08,1992-12-01
1992-10-13,600604.SH,131.0,126.8,140.75,727200.0,9744000.0,13.39934,0.102285,0.1,1992-05-11,1992-12-01
1992-10-13,600605.SH,90.0,89.25,97.75,305600.0,2829000.0,9.257199,0.102858,0.1,1992-05-13,1992-12-01
1992-10-13,600606.SH,97.0,96.6,105.53,131800.0,1327000.0,10.068285,0.103797,0.1,1992-05-21,1992-12-01
1992-10-13,600608.SH,112.6,111.0,120.75,417700.0,4828000.0,11.558535,0.102651,0.1,1992-05-21,1992-12-01
1992-10-13,600651.SH,253.0,251.0,272.45,318800.0,8320000.0,26.097867,0.103154,0.1,1991-09-02,1992-12-01
1992-10-13,600653.SH,328.2,188.0,347.55,284300.0,9538000.0,33.549068,0.102221,0.1,1992-04-01,1992-12-01
1992-10-13,600654.SH,95.03,92.53,173.85,505100.0,4935000.0,9.770343,0.102813,0.1,1992-06-01,1992-12-01
1992-10-14,000017.SZ,21.4,21.3,22.2,93800.0,10117000.0,107.857143,5.040053,5.0,1992-04-01,1993-05-01
1992-10-14,600601.SH,98.5,95.5,101.6,338800.0,3316000.0,9.787485,0.099365,0.1,1991-07-01,1992-12-01
1992-10-14,600602.SH,893.0,870.0,929.95,1740200.0,15690000.0,9.016205,0.010097,0.01,1991-01-03,1992-12-01
1992-10-14,600603.SH,264.0,258.55,268.75,448000.0,11731000.0,26.185268,0.099187,0.1,1992-05-08,1992-12-01
1992-10-14,600604.SH,132.0,124.0,132.0,898200.0,11475000.0,12.775551,0.096784,0.1,1992-05-11,1992-12-01
1992-10-14,600605.SH,87.5,85.75,89.95,232700.0,2042000.0,8.775247,0.100289,0.1,1992-05-13,1992-12-01
1992-10-14,600606.SH,94.5,93.5,96.25,214700.0,2034000.0,9.473684,0.100251,0.1,1992-05-21,1992-12-01
1992-10-14,600608.SH,109.85,107.25,111.5,437000.0,4785000.0,10.949657,0.099678,0.1,1992-05-21,1992-12-01
1992-10-14,600651.SH,257.5,245.5,258.0,350200.0,8834000.0,25.225585,0.097963,0.1,1991-09-02,1992-12-01
1992-10-14,600653.SH,320.75,314.0,328.0,299600.0,9656000.0,32.22964,0.100482,0.1,1992-04-01,1992-12-01
1992-10-14,600654.SH,93.0,91.75,342.85,566400.0,5289000.0,9.337924,0.100408,0.1,1992-06-01,1992-12-01
1992-10-15,000017.SZ,21.75,21.0,22.1,62000.0,6637000.0,107.048387,4.921765,5.0,1992-04-01,1993-05-01
1992-10-15,600601.SH,99.0,96.55,100.0,280900.0,2758000.0,9.818441,0.099176,0.1,1991-07-01,1992-12-01
1992-10-15,600602.SH,885.0,873.5,919.0,698600.0,6185000.0,8.853421,0.010004,0.01,1991-01-03,1992-12-01
1992-10-15,600603.SH,264.35,260.0,266.25,419700.0,11062000.0,26.356922,0.099705,0.1,1992-05-08,1992-12-01
1992-10-15,600604.SH,132.2,126.4,132.5,925600.0,11999000.0,12.963483,0.09806,0.1,1992-05-11,1992-12-01
1992-10-15,600605.SH,88.8,87.28,89.0,224000.0,1972000.0,8.803571,0.099139,0.1,1992-05-13,1992-12-01
1992-10-15,600606.SH,95.2,92.25,95.7,157100.0,1482000.0,9.433482,0.099091,0.1,1992-05-21,1992-12-01
1992-10-15,600608.SH,110.88,107.0,112.0,308300.0,3380000.0,10.963347,0.098876,0.1,1992-05-21,1992-12-01
1992-10-15,600651.SH,261.0,254.0,262.0,274100.0,7070000.0,25.793506,0.098826,0.1,1991-09-02,1992-12-01
1992-10-15,600653.SH,326.0,262.5,326.5,313300.0,10138000.0,32.358762,0.09926,0.1,1992-04-01,1992-12-01
1992-10-15,600654.SH,93.6,90.25,95.95,372300.0,3469000.0,9.317754,0.099549,0.1,1992-06-01,1992-12-01
1992-10-16,000017.SZ,21.6,21.4,22.0,43700.0,4723000.0,108.077803,5.003602,5.0,1992-04-01,1993-05-01
1992-10-16,600601.SH,99.0,98.8,102.48,425600.0,4255000.0,9.99765,0.100986,0.1,1991-07-01,1992-12-01
1992-10-16,600602.SH,885.0,878.25,916.0,527600.0,4690000.0,8.88931,0.010044,0.01,1991-01-03,1992-12-01
1992-10-16,600603.SH,266.3,264.9,268.5,191600.0,5112000.0,26.680585,0.10019,0.1,1992-05-08,1992-12-01
1992-10-16,600604.SH,132.25,129.0,133.45,1136400.0,14979000.0,13.181098,0.099668,0.1,1992-05-11,1992-12-01
1992-10-16,600605.SH,88.85,87.75,91.0,184400.0,1640000.0,8.893709,0.100098,0.1,1992-05-13,1992-12-01
1992-10-16,600606.SH,94.35,94.2,97.3,120700.0,1149000.0,9.51947,0.100895,0.1,1992-05-21,1992-12-01
1992-10-16,600608.SH,111.0,100.5,112.5,244700.0,2718000.0,11.107479,0.100067,0.1,1992-05-21,1992-12-01
1992-10-16,600651.SH,263.68,259.9,314.95,220500.0,5823000.0,26.408163,0.100152,0.1,1991-09-02,1992-12-01
1992-10-16,600653.SH,327.92,314.0,331.25,256800.0,8429000.0,32.823209,0.100095,0.1,1992-04-01,1992-12-01
1992-10-16,600654.SH,94.4,92.0,95.0,444600.0,4173000.0,9.385965,0.099428,0.1,1992-06-01,1992-12-01
1992-10-19,000017.SZ,20.4,20.3,21.5,52800.0,5487000.0,103.920455,5.09414,5.0,1992-04-01,1993-05-01
1992-10-19,600601.SH,93.65,92.55,99.55,451200.0,4274000.0,9.472518,0.101148,0.1,1991-07-01,1992-12-01
1992-10-19,600602.SH,818.0,816.58,902.0,1529300.0,12913000.0,8.443732,0.010322,0.01,1991-01-03,1992-12-01
1992-10-19,600603.SH,259.0,258.05,274.25,216200.0,5690000.0,26.318224,0.101615,0.1,1992-05-08,1992-12-01
1992-10-19,600604.SH,125.9,125.28,135.5,644200.0,8270000.0,12.837628,0.101967,0.1,1992-05-11,1992-12-01
1992-10-19,600605.SH,84.0,84.0,91.0,222900.0,1930000.0,8.658591,0.103078,0.1,1992-05-13,1992-12-01
1992-10-19,600606.SH,88.08,87.95,99.08,259800.0,2343000.0,9.018476,0.10239,0.1,1992-05-21,1992-12-01
1992-10-19,600608.SH,105.5,104.63,111.2,312000.0,3322000.0,10.647436,0.100924,0.1,1992-05-21,1992-12-01
1992-10-19,600651.SH,254.0,253.75,268.3,216400.0,5619000.0,25.965804,0.102228,0.1,1991-09-02,1992-12-01
1992-10-19,600653.SH,315.75,313.1,329.0,243600.0,7750000.0,31.81445,0.100758,0.1,1992-04-01,1992-12-01
1992-10-19,600654.SH,90.05,80.0,96.5,736000.0,6786000.0,9.220109,0.102389,0.1,1992-06-01,1992-12-01
1992-10-20,000017.SZ,20.6,20.3,21.5,46700.0,4806000.0,102.912206,4.995738,5.0,1992-04-01,1993-05-01
1992-10-20,600601.SH,90.0,88.0,96.5,357700.0,3275000.0,9.155717,0.10173,0.1,1991-07-01,1992-12-01
1992-10-20,600602.SH,785.0,554.5,895.0,1332500.0,10631000.0,7.978236,0.010163,0.01,1991-01-03,1992-12-01
1992-10-20,600603.SH,255.05,246.5,269.0,289100.0,7442000.0,25.741958,0.100929,0.1,1992-05-08,1992-12-01
1992-10-20,600604.SH,124.0,119.5,132.0,648500.0,8118000.0,12.518119,0.100953,0.1,1992-05-11,1992-12-01
1992-10-20,600605.SH,82.8,75.0,89.95,330200.0,2761000.0,8.361599,0.100985,0.1,1992-05-13,1992-12-01
1992-10-20,600606.SH,85.15,82.9,93.95,208100.0,1819000.0,8.74099,0.102654,0.1,1992-05-21,1992-12-01
1992-10-20,600608.SH,103.55,98.0,110.45,311000.0,3257000.0,10.472669,0.101136,0.1,1992-05-21,1992-12-01
1992-10-20,600651.SH,252.95,240.0,277.0,238400.0,6039000.0,25.331376,0.100144,0.1,1991-09-02,1992-12-01
