时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
93000010,547013,C,0, ,0,600,0,397789
93000020,549207,C,0, ,0,800,0,257527
93000020,549661,C,0, ,0,5000,0,400666
93000020,549662,C,0, ,0,7500,0,275102
93000030,552181,C,0, ,0,11000,0,308264
93000030,556906,C,0, ,0,400,0,434810
93000030,557839,C,0, ,0,1000,0,256383
93000030,558942,0,0,B,122500,200,5262,558941
93000030,558943,0,0,B,122500,200,153035,558941
93000030,558944,0,0,B,122500,300,404743,558941
93000030,558945,0,0,B,122500,900,548926,558941
93000040,562106,C,0, ,0,400,0,377129
93000040,562234,0,0,B,122500,500,548926,562233
93000040,562235,0,0,B,122500,200,557129,562233
93000040,563421,C,0, ,0,400,0,386035
93000040,563855,0,0,S,122500,400,563854,562233
93000040,564299,C,0, ,0,100,0,393587
93000040,565436,C,0, ,0,10000,0,408948
93000040,565797,0,0,S,122500,800,565796,562233
93000040,566574,C,0, ,0,100,0,421518
93000040,567491,0,0,S,122500,200,567490,562233
93000040,568557,0,0,S,122500,400,568556,562233
93000040,569979,C,0, ,0,200,0,394259
93000040,570826,C,0, ,0,2500,0,232409
93000050,574031,0,0,B,122600,100,13428,574030
93000050,574032,0,0,B,122600,100,20106,574030
93000050,574033,0,0,B,122600,200,76697,574030
93000050,574034,0,0,B,122600,100,80866,574030
93000050,574035,0,0,B,122600,500,161286,574030
93000050,574970,C,0, ,0,15200,0,288388
93000050,577910,0,0,B,122600,500,161286,577909
93000050,577911,0,0,B,122600,500,198655,577909
93000060,584394,0,0,B,122600,500,198655,584393
93000060,584395,0,0,B,122600,100,221722,584393
93000060,584396,0,0,B,122700,2500,282198,584393
93000060,584397,0,0,B,122700,800,411946,584393
93000060,584398,0,0,B,122700,2900,569962,584393
93000060,584399,0,0,B,122800,2100,329344,584393
93000060,584400,0,0,B,122900,1300,346249,584393
93000060,584401,0,0,B,122900,900,422931,584393
93000060,584402,0,0,B,123000,2000,247244,584393
93000060,584403,0,0,B,123000,2000,396421,584393
93000060,584404,0,0,B,123000,500,457296,584393
93000060,584831,C,0, ,0,500,0,394520
93000060,585952,C,0, ,0,11300,0,402631
93000060,586347,0,0,S,123000,200,586346,584393
93000060,586436,C,0, ,0,700,0,267250
93000060,586856,C,0, ,0,1000,0,347441
93000060,587613,C,0, ,0,5000,0,448821
93000070,593339,C,0, ,0,400,0,309066
93000080,594397,C,0, ,0,100,0,353084
93000080,595479,C,0, ,0,500,0,405577
93000080,595694,C,0, ,0,1600,0,420238
93000080,595783,C,0, ,0,800,586346,0
93000090,602559,C,0, ,0,2100,0,451218
93000090,602560,C,0, ,0,2100,0,418930
93000090,605060,0,0,S,122500,1000,605059,562233
93000100,606829,0,0,S,122500,200,606828,573522
93000100,606830,0,0,S,122200,500,606828,578220
93000100,606831,0,0,S,122200,400,606828,587461
93000100,606832,0,0,S,122100,300,606828,546715
93000100,606833,0,0,S,122100,300,606828,546912
93000100,606834,0,0,S,122100,400,606828,548610
93000100,606835,0,0,S,122100,500,606828,549868
93000100,606836,0,0,S,122100,600,606828,549871
93000100,606837,0,0,S,122100,300,606828,549878
93000100,607635,0,0,S,122100,200,607634,549878
93000100,611950,C,0, ,0,12900,329159,0
93000110,613253,C,0, ,0,1500,0,277551
93000110,615093,C,0, ,0,500,0,343331
93000110,615920,0,0,S,122500,1000,615919,609277
93000110,615921,0,0,S,122500,100,615919,613429
93000110,616288,0,0,B,122500,700,615919,616287
93000110,616337,C,0, ,0,100,0,377001
93000110,616714,C,0, ,0,100,0,428274
93000110,617300,0,0,B,122500,400,615919,617299
93000110,618448,0,0,S,122100,400,618447,549878
93000110,618449,0,0,S,122100,600,618447,550760
93000110,618818,C,0, ,0,200,0,383103
93000120,619327,C,0, ,0,1000,0,403165
93000120,620152,C,0, ,0,4400,0,337627
93000120,620986,C,0, ,0,2000,0,433779
93000120,621774,0,0,S,122100,600,621773,550760
93000120,621775,0,0,S,122100,100,621773,551819
93000120,621776,0,0,S,122100,400,621773,554711
93000120,621777,0,0,S,122100,400,621773,559683
93000120,621778,0,0,S,122100,300,621773,563200
93000120,621779,0,0,S,122100,200,621773,566894
93000120,623742,0,0,B,122200,200,618105,623741
93000130,624577,C,0, ,0,7400,0,381242
93000130,626170,C,0, ,0,400,0,237785
93000130,626747,C,0, ,0,600,0,337472
93000130,628743,C,0, ,0,2000,0,325051
93000140,631409,0,0,B,122200,800,618105,631408
93000140,631410,0,0,B,122400,1400,620253,631408
93000140,631411,0,0,B,122400,500,620292,631408
93000140,631412,0,0,B,122400,300,620330,631408
93000140,632424,C,0, ,0,1000,0,355957
93000140,633458,C,0, ,0,2000,0,263859
93000140,634611,0,0,B,122400,2000,620330,634610
93000150,637144,C,0, ,0,1500,56841,0
93000150,639103,C,0, ,0,100,0,307366
93000150,639115,C,0, ,0,2900,0,340159
93000160,643079,0,0,S,122100,500,643078,572662
93000160,643629,0,0,S,122100,1000,643628,572662
93000160,643630,0,0,S,122100,200,643628,581533
93000160,643631,0,0,S,122100,1500,643628,595952
93000170,645285,0,0,B,122400,300,626108,645284
93000170,645286,0,0,B,122400,1400,630933,645284
93000170,646623,C,0, ,0,900,0,352384
93000180,649436,0,0,B,122400,100,630933,649435
93000180,649870,0,0,S,122200,900,649869,646760
93000180,649871,0,0,S,122100,600,649869,595952
93000180,652157,0,0,B,122400,1700,630933,652156
93000180,652158,0,0,B,122500,1300,615919,652156
93000190,654316,0,0,B,122500,1800,615919,654315
93000190,654353,C,0, ,0,2000,0,401360
93000190,656478,C,0, ,0,1700,0,332591
93000200,656651,C,0, ,0,500,0,367257
93000210,661558,C,0, ,0,600,0,392175
93000210,662015,C,0, ,0,2000,0,399163
93000210,663155,0,0,B,122500,1700,615919,663154
93000220,666287,C,0, ,0,1500,0,405409
93000230,669115,0,0,S,122100,1600,669114,595952
93000240,670046,0,0,B,122500,600,615919,670045
93000250,674094,0,0,B,122500,200,615919,674093
93000250,674613,C,0, ,0,1700,0,252810
93000250,675027,0,0,S,122200,200,675026,674124
93000260,676102,C,0, ,0,1100,47819,0
93000260,676937,C,0, ,0,1000,0,377883
93000260,676986,0,0,S,122200,500,676985,674124
93000290,682002,0,0,B,122400,100,675178,682001
93000290,682003,0,0,B,122500,300,615919,682001
93000290,683145,0,0,B,122500,3900,615919,683144
93000290,683146,0,0,B,122500,800,626950,683144
93000290,683147,0,0,B,122500,2700,660122,683144
93000320,689027,0,0,S,122500,2600,689026,683144
93000320,689028,0,0,S,122200,300,689026,674124
93000320,689029,0,0,S,122100,400,689026,595952
93000320,689030,0,0,S,122100,9300,689026,621564
93000320,689031,0,0,S,122100,6000,689026,649386
93000320,689032,0,0,S,122100,1000,689026,652249
93000320,689033,0,0,S,122000,3100,689026,371971
93000320,689034,0,0,S,122000,3000,689026,429359
93000320,689035,0,0,S,122000,2400,689026,588555
93000350,697014,C,0, ,0,900,0,377989
93000370,699744,C,0, ,0,600,0,305079
93000370,700796,0,0,S,122100,100,700795,689754
93000370,700797,0,0,S,122000,1200,700795,588555
93000380,701804,C,0, ,0,10000,0,371854
93000410,707968,0,0,S,122000,1200,707967,588555
93000410,708375,0,0,S,122000,1200,708374,588555
93000410,708376,0,0,S,122000,500,708374,591584
93000410,708377,0,0,S,122000,300,708374,626340
93000410,708378,0,0,S,122000,1000,708374,631252
93000410,708379,0,0,S,122000,100,708374,632623
93000410,708380,0,0,S,122000,700,708374,640738
93000410,708381,0,0,S,122000,900,708374,646324
93000410,708863,C,0, ,0,700,0,645227
93000420,709043,0,0,B,122600,2000,597205,709042
93000420,709044,0,0,B,122600,15000,631234,709042
93000460,716757,0,0,S,122600,500,716756,709042
93000510,726022,0,0,S,122600,1000,726021,709042
93000510,726237,0,0,S,122600,400,726236,709042
93000510,726256,0,0,S,122600,8200,726255,709042
93000510,726721,C,0, ,0,4100,0,121640
93000520,726952,0,0,S,122600,2900,726951,709042
93000520,726953,0,0,S,122500,1000,726951,718683
93000540,731720,0,0,B,122700,400,631275,731719
93000550,732129,0,0,B,122700,1000,631275,732128
93000550,732294,0,0,S,122500,2800,732293,718683
93000550,732295,0,0,S,122500,200,732293,729714
93000580,738689,0,0,S,122600,800,738688,736912
93000580,739317,0,0,S,122600,100,739316,736912
93000590,741750,0,0,S,122600,300,741749,736912
93000600,744678,0,0,S,122600,200,744677,736912
93000610,745326,C,0, ,0,500,0,316133
93000610,746495,C,0, ,0,10000,0,742671
93000620,748035,0,0,S,122600,300,748034,736912
93000620,748036,0,0,S,122600,500,748034,740462
93000620,748037,0,0,S,122500,4200,748034,729714
93000640,750200,C,0, ,0,4000,0,411369
93000650,752677,0,0,S,122500,300,752676,729714
93000660,753819,0,0,S,122500,300,753818,729714
93000660,753820,0,0,S,122500,700,753818,730324
93000670,755512,0,0,S,122500,1000,755511,730324
93000670,755513,0,0,S,122500,700,755511,732779
93000700,760573,0,0,S,122500,200,760572,732779
93000710,762543,0,0,S,122500,1000,762542,732779
93000710,762544,0,0,S,122500,300,762542,738130
93000710,763116,0,0,S,122500,200,763115,738130
93000710,763117,0,0,S,122500,200,763115,740248
93000760,769937,C,0, ,0,3600,0,658088
93000770,772012,0,0,S,122500,600,772011,740248
93000770,772658,0,0,S,122500,100,772657,740248
93000780,773487,C,0, ,0,3100,288514,0
93000830,782837,0,0,S,122500,2400,782836,740248
93000860,788033,C,0, ,0,2000,0,155948
93000870,790058,C,0, ,0,100,0,343728
93000900,794208,0,0,S,122600,400,794207,786172
93000900,794313,C,0, ,0,1800,0,275883
93000900,795087,C,0, ,0,1000,33075,0
93000900,795265,C,0, ,0,7900,0,370671
93000910,796328,C,0, ,0,1000,0,238142
93000940,800546,0,0,S,122600,100,800545,786172
93000940,801653,0,0,S,122500,700,801652,740248
93000940,801654,0,0,S,122500,300,801652,752453
93000940,801655,0,0,S,122500,300,801652,764305
93000940,801656,0,0,S,122500,500,801652,769592
93000940,801657,0,0,S,122500,200,801652,785892
93000950,802629,0,0,S,122500,800,802628,785892
93000950,802630,0,0,S,122500,500,802628,799529
93000970,804717,0,0,S,122500,1500,804716,799529
93000970,804718,0,0,S,122400,100,804716,711924
93000980,806460,0,0,S,122400,100,806459,711924
93000990,807194,C,0, ,0,600,0,297290
93000990,807469,C,0, ,0,400,0,385580
93000990,807642,C,0, ,0,1000,0,98954
93001030,813178,0,0,S,122500,200,813177,807989
93001030,813179,0,0,S,122400,1200,813177,711924
93001050,817152,0,0,S,122400,400,817151,711924
93001060,818993,0,0,B,122600,200,812747,818992
93001140,829174,0,0,S,122400,400,829173,711924
93001140,829175,0,0,S,122200,2100,829173,734346
93001140,829176,0,0,S,122200,100,829173,782568
93001140,829177,0,0,S,122200,100,829173,800563
93001140,829178,0,0,S,122200,500,829173,805827
93001140,829179,0,0,S,122100,1000,829173,709899
93001140,829180,0,0,S,122100,5000,829173,720339
93001140,829181,0,0,S,122100,2000,829173,726168
93001140,829182,0,0,S,122100,200,829173,764581
93001140,829183,0,0,S,122100,100,829173,770210
93001140,829184,0,0,S,122100,900,829173,786963
93001140,829185,0,0,S,122100,2700,829173,793868
93001140,829186,0,0,S,122100,600,829173,794181
93001140,829187,0,0,S,122100,4000,829173,797280
93001140,829188,0,0,S,122100,200,829173,803575
93001140,829189,0,0,S,122100,100,829173,812990
93001210,836405,0,0,B,122500,400,831816,836404
93001260,840899,0,0,B,122500,500,831816,840898
93001410,853763,0,0,S,122100,100,853762,812990
93001410,853764,0,0,S,122100,100,853762,818392
93001430,855067,0,0,S,122100,300,855066,818392
93001490,860290,0,0,B,122300,700,841392,860289
93001490,860516,0,0,B,122300,800,841607,860515
93001500,860810,0,0,S,122100,200,860809,818392
93001510,861734,C,0, ,0,20000,0,256508
93001510,861821,0,0,B,122300,200,841607,861820
93001530,863460,C,0, ,0,1600,0,426555
93001600,868436,C,0, ,0,3000,0,330931
93001600,868753,0,0,B,122300,200,841607,868752
93001610,869312,C,0, ,0,27500,0,198614
93001610,869327,C,0, ,0,27000,0,198611
93001620,870097,0,0,S,122100,400,870096,818392
93001620,870098,0,0,S,122100,100,870096,848281
93001620,870175,C,0, ,0,500,0,866903
93001740,880690,0,0,B,122300,2700,841607,880689
93001740,880691,0,0,B,122400,300,857124,880689
93001740,880692,0,0,B,122400,200,861088,880689
93001740,880693,0,0,B,122500,2700,831816,880689
93001740,880694,0,0,B,122500,100,857030,880689
93001740,880695,0,0,B,122500,100,857245,880689
93001740,880696,0,0,B,122600,100,812747,880689
93001740,880697,0,0,B,122700,700,631275,880689
93001800,885641,0,0,S,122100,100,885640,848281
93001800,885642,0,0,S,122100,800,885640,854869
93001800,885643,0,0,S,122100,100,885640,865165
93001830,887526,0,0,B,122200,600,882769,887525
93001880,891261,0,0,S,122500,100,891260,887525
93001980,902329,C,0, ,0,1000,0,372416
93002090,915178,0,0,S,122500,200,915177,887525
93002130,919063,0,0,S,122500,100,919062,887525
93002130,919064,0,0,S,122500,100,919062,887998
93002130,919065,0,0,S,122500,800,919062,890478
93002130,919066,0,0,S,122500,300,919062,901937
93002140,919714,0,0,S,122500,300,919713,901937
93002140,919715,0,0,S,122400,200,919713,887619
93002250,927870,C,0, ,0,500,0,395873
93002260,928640,0,0,B,122500,100,925053,928639
93002340,933520,0,0,S,122500,1100,933519,928639
93002380,936613,0,0,B,122700,500,631275,936612
93002390,937249,0,0,B,122700,300,631275,937248
93002480,944208,0,0,S,122500,1000,944207,928639
93002560,948285,0,0,S,122500,100,948284,928639
93002740,958103,0,0,S,122500,400,958102,928639
93002800,960086,0,0,B,122700,400,631275,960085
93002880,964113,0,0,S,122500,300,964112,928639
93002920,966253,0,0,S,122500,200,966252,928639
93002930,966813,0,0,S,122500,100,966812,928639
93002970,968984,C,0, ,0,200,883769,0
93002980,969589,0,0,S,122500,100,969588,928639
93003010,971467,0,0,S,122500,200,971466,928639
93003030,972754,C,0, ,0,2500,0,364877
93003160,983095,0,0,S,122600,400,983094,979687
93003170,983099,0,0,S,122600,200,983098,979687
93003170,983101,0,0,S,122600,200,983100,979687
93003170,983242,0,0,S,122600,400,983241,979687
93003170,983353,0,0,S,122600,700,983352,979687
93003170,983464,0,0,B,122700,9700,631275,983463
93003170,983465,0,0,B,122700,600,897860,983463
93003170,983466,0,0,B,122800,2000,732479,983463
93003170,983467,0,0,B,122800,300,799219,983463
93003170,983468,0,0,B,122800,1000,829275,983463
93003170,983469,0,0,B,122800,100,877273,983463
93003170,983470,0,0,B,122900,1800,619908,983463
93003170,983475,0,0,S,122600,500,983474,979687
93003170,983477,0,0,S,122600,400,983476,979687
93003170,983482,0,0,S,122600,100,983481,979687
93003170,983487,0,0,B,122600,2000,983481,983486
93003170,983489,C,0, ,0,800,983481,0
93003170,983491,0,0,B,122900,3200,619908,983490
93003170,983492,0,0,B,122900,100,646057,983490
93003170,983493,0,0,B,122900,6900,662643,983490
93003170,983494,0,0,B,122900,1400,744359,983490
93003170,983495,0,0,B,122900,1500,815208,983490
93003170,983496,0,0,B,122900,100,876336,983490
93003170,983497,0,0,B,122900,200,876411,983490
93003170,983498,0,0,B,122900,1600,876414,983490
93003170,983499,0,0,B,122900,200,876668,983490
93003170,983500,0,0,B,122900,700,877120,983490
93003170,983501,0,0,B,122900,300,877128,983490
93003170,983502,0,0,B,122900,1200,877240,983490
93003170,983503,0,0,B,122900,200,877252,983490
93003170,983504,0,0,B,122900,100,877265,983490
93003170,983505,0,0,B,122900,300,877322,983490
93003170,983506,0,0,B,122900,100,881419,983490
93003170,983507,0,0,B,122900,400,881500,983490
93003170,983508,0,0,B,122900,200,976662,983490
93003170,983509,0,0,B,123000,5700,596672,983490
93003170,983526,0,0,B,123000,300,596672,983525
93003170,983527,0,0,B,123000,500,646575,983525
93003170,983528,0,0,B,123000,2000,773226,983525
93003170,983529,0,0,B,123000,2800,821896,983525
93003170,983530,0,0,B,123000,2000,868093,983525
93003170,983536,0,0,S,122900,1700,983535,983511
93003170,983551,0,0,B,123000,300,868093,983550
93003170,983552,0,0,B,123000,200,876117,983550
93003170,983553,0,0,B,123000,200,880917,983550
93003170,983554,0,0,B,123100,1000,68508,983550
93003170,983555,0,0,B,123100,600,623304,983550
93003170,983556,0,0,B,123100,100,952213,983550
93003170,983557,0,0,B,123200,100,278409,983550
93003170,983558,0,0,B,123200,1000,766908,983550
93003170,983559,0,0,B,123200,600,955031,983550
93003170,983561,0,0,B,123300,1400,174118,983560
93003170,983574,0,0,B,123300,2400,174118,983573
93003180,983708,0,0,S,123200,200,983707,983550
93003180,983711,0,0,S,123200,300,983710,983550
93003180,983725,0,0,S,123200,400,983724,983550
93003180,983729,0,0,S,123200,300,983728,983550
93003180,983777,0,0,S,123200,100,983776,983550
93003180,983779,0,0,S,123200,200,983778,983550
93003180,983780,0,0,S,122900,200,983778,983511
93003180,983810,0,0,S,122900,500,983809,983511
93003180,983814,C,0, ,0,3200,0,983522
93003180,983815,C,0, ,0,11800,0,983513
93003180,983816,C,0, ,0,3600,0,983569
93003180,983818,C,0, ,0,22900,0,983511
93003180,983820,C,0, ,0,3600,0,983533
93003180,983822,C,0, ,0,3200,0,983540
93003180,983883,C,0, ,0,7300,0,983514
93003180,983953,C,0, ,0,2400,0,983928
93003190,984172,0,0,S,122500,400,984171,928639
93003190,984577,0,0,B,122700,5300,984106,984576
93003190,984583,0,0,B,122700,5200,984106,984582
93003190,984645,0,0,S,122500,200,984644,928639
93003200,984875,0,0,B,122700,1100,984106,984874
93003200,985392,0,0,B,122700,300,984106,985391
93003250,987809,0,0,B,122700,200,984106,987808
93003250,987890,0,0,B,122700,7400,984106,987889
93003280,989804,C,0, ,0,900,970567,0
93003480,1001621,0,0,S,122500,100,1001620,928639
93003540,1007105,0,0,B,122600,100,1006845,1007104
93003550,1007295,C,0, ,0,200,0,970279
93003550,1007489,0,0,B,122600,100,1006845,1007488
93003550,1007490,0,0,B,122700,300,984106,1007488
93003670,1012817,0,0,B,122700,9500,984106,1012816
93003820,1022854,C,0, ,0,500,0,261769
93003880,1025928,0,0,S,122500,2000,1025927,928639
93004010,1032546,C,0, ,0,2000,0,263855
93004340,1050387,0,0,S,122500,300,1050386,928639
93004350,1051112,0,0,S,122500,100,1051111,928639
93004430,1054974,C,0, ,0,400,0,291233
93004730,1071180,C,0, ,0,100,1027191,0
93004730,1071295,0,0,B,122700,9500,984106,1071294
93004960,1079625,C,0, ,0,2000,0,1079377
93005040,1082337,C,0, ,0,600,0,331598
93005090,1084860,C,0, ,0,100,0,621570
93005460,1094197,C,0, ,0,100,0,1090064
93005500,1095182,C,0, ,0,900,0,973707
93005500,1095183,C,0, ,0,500,0,973713
93005520,1095623,0,0,B,122700,100,984106,1095622
93005620,1097819,C,0, ,0,5000,0,324245
93005830,1102091,0,0,S,122600,100,1102090,1078381
93005870,1102984,C,0, ,0,500,0,1078381
93005890,1103285,C,0, ,0,21400,984106,0
93005890,1103287,C,0, ,0,12700,984107,0
93005970,1105305,0,0,B,122700,500,988122,1105304
93006010,1106281,C,0, ,0,800,0,1106130
93006080,1108430,C,0, ,0,400,0,426831
93006280,1113938,0,0,S,122600,300,1113937,1094809
93006280,1113939,0,0,S,122600,100,1113937,1112156
93006300,1114617,0,0,B,122600,100,1113942,1114616
93006300,1114620,0,0,B,122600,100,1113942,1114619
93006300,1114631,0,0,B,122600,400,1113942,1114630
93006300,1114632,0,0,B,122700,30100,988122,1114630
93006300,1114634,0,0,B,122700,200,1072544,1114633
93006300,1114635,0,0,B,122700,200,1087543,1114633
93006300,1114636,0,0,B,122700,100,1114279,1114633
93006300,1114640,0,0,B,122700,300,1114279,1114639
93006300,1114935,0,0,B,122900,100,1078199,1114934
93006300,1114936,0,0,B,122900,1200,1090442,1114934
93006300,1115374,0,0,S,122800,1000,1115373,1114854
93006300,1115375,0,0,S,122800,400,1115373,1114878
93006300,1115376,0,0,S,122700,1300,1115373,1114639
93006300,1115377,0,0,S,122700,1700,1115373,1114644
93006300,1115378,0,0,S,122700,300,1115373,1114645
93006300,1115379,0,0,S,122700,1100,1115373,1114674
93006310,1115724,0,0,S,122800,300,1115723,1115504
93006310,1115825,0,0,S,122800,100,1115824,1115504
93006310,1115826,0,0,S,122700,900,1115824,1114674
93006310,1115827,0,0,S,122700,1800,1115824,1114710
93006310,1115828,0,0,S,122700,1900,1115824,1114711
93006310,1115829,0,0,S,122700,100,1115824,1114719
93006310,1115830,0,0,S,122700,600,1115824,1114728
93006310,1115831,0,0,S,122700,400,1115824,1114759
93006310,1115832,0,0,S,122700,3500,1115824,1114768
93006310,1115833,0,0,S,122700,1100,1115824,1114777
93006310,1115834,0,0,S,122700,1200,1115824,1114778
93006310,1115835,0,0,S,122700,200,1115824,1114790
93006310,1115836,0,0,S,122700,1700,1115824,1114794
93006310,1115837,0,0,S,122700,400,1115824,1114818
93006310,1115838,0,0,S,122700,4200,1115824,1114820
93006310,1115839,0,0,S,122700,200,1115824,1114822
93006310,1115840,0,0,S,122700,2700,1115824,1114829
93006310,1115841,0,0,S,122700,4100,1115824,1114830
93006310,1115842,0,0,S,122700,500,1115824,1114831
93006310,1115843,0,0,S,122700,700,1115824,1114834
93006310,1115844,0,0,S,122700,300,1115824,1114843
93006310,1115845,0,0,S,122700,9600,1115824,1114844
93006310,1115846,0,0,S,122700,1000,1115824,1115181
93006310,1115847,0,0,S,122700,1100,1115824,1115220
93006310,1115848,0,0,S,122700,600,1115824,1115390
93006310,1115849,0,0,S,122700,1200,1115824,1115415
93006310,1115850,0,0,S,122700,300,1115824,1115417
93006310,1115851,0,0,S,122700,600,1115824,1115424
93006310,1115852,0,0,S,122700,1000,1115824,1115822
93006310,1116191,0,0,B,122700,400,1115824,1116190
93006310,1116200,0,0,B,122700,200,1115824,1116199
93006310,1116254,0,0,B,122700,300,1115824,1116253
93006310,1116407,0,0,B,122700,400,1115824,1116406
93006310,1116567,0,0,B,122700,600,1115824,1116566
93006320,1116846,0,0,B,122700,1000,1115824,1116845
93006320,1116971,0,0,B,122700,2700,1115824,1116970
93006320,1117019,0,0,B,122700,9600,1115824,1117018
93006320,1117077,0,0,B,122700,300,1115824,1117076
93006320,1117080,0,0,B,122700,500,1115824,1117079
93006320,1117105,0,0,B,122700,400,1115824,1117104
93006320,1117106,0,0,B,122700,700,1115857,1117104
93006320,1117154,0,0,B,122700,4100,1115857,1117153
93006320,1117161,0,0,B,122700,300,1115857,1117160
93006320,1117181,0,0,B,122700,400,1115857,1117180
93006320,1117234,0,0,B,122700,300,1115857,1117233
93006320,1117671,0,0,B,122700,500,1115857,1117670
93006320,1117824,0,0,B,122700,100,1115857,1117823
93006320,1117851,0,0,B,122700,1000,1115857,1117850
93006320,1117862,0,0,B,122700,500,1115857,1117861
93006330,1117971,0,0,B,122700,500,1115857,1117970
93006330,1118171,0,0,B,122700,300,1115857,1118170
93006330,1118237,0,0,B,122700,800,1115857,1118236
93006330,1118381,0,0,B,122700,3200,1115857,1118380
93006330,1118604,C,0, ,0,2900,0,377429
93006430,1126805,0,0,B,122800,400,1117101,1126804
93006460,1127546,0,0,S,122700,500,1127545,1118380
93006470,1127851,0,0,B,122900,300,1090442,1127850
93006470,1127852,0,0,B,123100,200,1075217,1127850
93006520,1129251,0,0,B,123100,1600,1075217,1129250
93006520,1129252,0,0,B,123200,2100,1075201,1129250
93006520,1129253,0,0,B,123300,200,174118,1129250
93006520,1129254,0,0,B,123300,500,440701,1129250
93006520,1129255,0,0,B,123300,200,672735,1129250
93006520,1129256,0,0,B,123300,1100,907839,1129250
93006520,1129257,0,0,B,123300,1200,1075209,1129250
93006520,1129258,0,0,B,123400,800,442454,1129250
93006520,1129259,0,0,B,123400,500,657913,1129250
93006650,1134114,0,0,S,122700,200,1134113,1118380
93006650,1134115,0,0,S,122700,500,1134113,1118508
93006650,1134116,0,0,S,122700,300,1134113,1118643
93006650,1134117,0,0,S,122700,300,1134113,1118665
93006650,1134118,0,0,S,122700,100,1134113,1118672
93006670,1135294,C,0, ,0,300,0,1082150
93006810,1140924,C,0, ,0,3500,0,333880
93006890,1143941,0,0,S,122700,300,1143940,1118672
93006890,1143942,0,0,S,122700,200,1143940,1118684
93006890,1143943,0,0,S,122700,400,1143940,1119226
93006890,1143944,0,0,S,122700,100,1143940,1119648
93006890,1143945,0,0,S,122700,1000,1143940,1120069
93006890,1143946,0,0,S,122700,200,1143940,1120070
93006890,1143947,0,0,S,122700,300,1143940,1120478
93006890,1143948,0,0,S,122700,300,1143940,1120479
93006890,1143949,0,0,S,122700,300,1143940,1120480
93007090,1149829,0,0,S,122700,200,1149828,1134846
93007090,1149830,0,0,S,122700,200,1149828,1134857
93007280,1155338,0,0,S,122700,300,1155337,1137571
93007280,1155339,0,0,S,122700,300,1155337,1137626
93007280,1155340,0,0,S,122700,500,1155337,1138713
93007280,1155341,0,0,S,122700,400,1155337,1153005
93007280,1155342,0,0,S,122600,400,1155337,1114817
93007280,1155343,0,0,S,122600,100,1155337,1118239
93007420,1162867,0,0,S,122700,100,1162866,1155642
93007660,1171914,0,0,S,122800,100,1171913,1163485
93007660,1171915,0,0,S,122700,100,1171913,1155642
93007750,1174535,C,0, ,0,500,0,363899
93007840,1177518,0,0,S,122700,200,1177517,1155642
93007840,1177519,0,0,S,122700,100,1177517,1163623
93007840,1177520,0,0,S,122700,100,1177517,1165225
93007840,1177521,0,0,S,122700,100,1177517,1165226
93007840,1177522,0,0,S,122600,700,1177517,1118239
93007840,1177523,0,0,S,122600,200,1177517,1160772
93007840,1177524,0,0,S,122500,3300,1177517,928639
93007840,1177525,0,0,S,122500,1400,1177517,950112
93007840,1177526,0,0,S,122500,900,1177517,966999
93007900,1179014,C,0, ,0,2800,0,406158
93007940,1179731,0,0,B,123400,800,657913,1179730
93008070,1182823,C,0, ,0,700,0,603144
93008070,1182890,0,0,S,122500,1100,1182889,966999
93008070,1182891,0,0,S,122500,500,1182889,971701
