时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
93023380,0,1574297,0,B,122600,600
93023560,0,1576797,0,S,122200,400
93023580,0,1577271,0,S,122100,1000
93023610,0,1577625,0,S,134800,1300
93023730,0,1579042,0,S,122400,1300
93023780,0,1579783,0,S,122200,100
93023830,0,1580623,0,B,122600,2000
93023940,0,1581897,0,S,122200,400
93023950,0,1582044,0,S,122200,100
93023960,0,1582138,0,S,128400,2800
93024050,0,1583416,1,B,0,400
93024090,0,1584009,0,B,122000,1400
93024090,0,1584040,0,S,122800,100
93024150,0,1585151,0,S,122000,35000
93024150,0,1585178,0,S,122000,200
93024150,0,1585182,0,S,122000,3500
93024150,0,1585498,0,S,121800,10300
93024150,0,1585504,0,S,121800,10300
93024160,0,1585560,0,S,122000,2300
93024160,0,1585564,0,S,122000,2800
93024160,0,1585696,0,S,121900,900
93024170,0,1586733,0,S,122100,400
93024170,0,1586765,0,S,122100,900
93024180,0,1586951,0,S,122100,500
93024190,0,1587430,0,S,122100,200
93024200,0,1588477,0,B,122600,200
93024220,0,1589626,0,S,123300,400
93024480,0,1597928,0,S,122000,4600
93024480,0,1598088,0,S,122000,5300
93024510,0,1599079,0,S,122000,1700
93024560,0,1600577,0,S,122200,4200
93024650,0,1603253,0,S,124900,500
93024750,0,1605616,0,S,122300,1300
93024750,0,1605618,0,S,122200,1100
93024750,0,1605676,0,S,122300,1500
93024810,0,1607044,0,S,122000,700
93024820,0,1607090,0,S,122200,100
93024840,0,1608600,0,S,122500,1500
93024900,0,1610176,0,S,122000,500
93025000,0,1612023,0,S,127000,200
93025070,0,1613346,0,B,119900,200
93025160,0,1614924,0,B,122500,1900
93025230,0,1616768,0,B,122200,500
93025420,0,1622194,0,S,123700,1000
93025490,0,1623913,0,S,123200,400
93025520,0,1624411,0,S,122500,400
93025520,0,1624547,0,S,122500,300
93025570,0,1626186,0,S,122000,16500
93025570,0,1626190,0,S,122000,9600
93025580,0,1626255,0,S,122700,9000
93025580,0,1626274,0,S,122000,11400
93025830,0,1632187,0,S,122100,5600
93025870,0,1632617,0,S,122700,4100
93025870,0,1632734,0,B,122000,100
93025930,0,1633571,0,S,123300,200
93026000,0,1634753,0,S,121800,300
93026000,0,1634761,0,S,121800,32300
93026010,0,1634910,0,S,121800,1800
93026090,0,1636534,0,B,122100,2000
93026130,0,1637276,0,S,121800,19700
93026190,0,1638290,0,S,121900,20500
93026260,0,1639316,0,S,122200,500
93026500,0,1642200,0,S,122700,1000
93026590,0,1643488,0,S,121900,5500
93026600,0,1643621,0,S,124800,2600
93026610,0,1643845,0,S,122700,6900
93026960,0,1647800,0,S,122700,200
93026970,0,1647991,0,S,122700,600
93026970,0,1648009,0,S,122700,800
93027000,0,1648263,0,S,122700,300
93027020,0,1648639,0,S,122100,400
93027020,0,1648654,0,S,122700,500
93027030,0,1648783,0,S,122700,700
93027030,0,1648832,0,S,122700,600
93027040,0,1648911,0,S,122100,500
93027040,0,1648922,0,S,122700,300
93027040,0,1648934,0,S,122700,800
93027060,0,1649169,0,S,122700,300
93027110,0,1649745,0,S,122100,100
93027150,0,1650323,0,S,122600,500
93027150,0,1650371,0,S,121900,300
93027160,0,1650580,0,S,121800,1900
93027160,0,1650584,0,S,121800,300
93027160,0,1650586,0,S,121800,17400
93027160,0,1650595,0,S,121700,500
93027160,0,1650599,0,S,121800,1200
93027160,0,1650602,0,S,121800,3400
93027160,0,1650606,0,S,121800,2700
93027160,0,1650608,0,S,121800,1600
93027160,0,1650609,0,S,121800,14100
93027160,0,1650610,0,S,121800,4900
93027160,0,1650613,0,S,121800,2500
93027160,0,1650614,0,S,121700,6600
93027160,0,1650616,0,S,121700,2400
93027160,0,1650617,0,S,121800,1200
93027160,0,1650619,0,S,121800,3300
93027160,0,1650620,0,S,121700,6600
93027160,0,1650629,0,S,121800,3200
93027160,0,1650633,0,B,121800,500
93027160,0,1650635,0,S,121800,4900
93027160,0,1650636,0,S,121800,100
93027160,0,1650641,0,S,121800,4800
93027160,0,1650646,0,S,121800,3400
93027160,0,1650648,0,S,121600,4200
93027160,0,1650655,0,S,121600,10000
93027160,0,1650661,0,S,121600,600
93027160,0,1650664,0,S,121600,1100
93027160,0,1650665,0,S,121600,800
93027160,0,1650666,0,S,121800,300
93027160,0,1650667,0,S,121600,2800
93027160,0,1650668,0,S,121600,4200
93027160,0,1650669,0,S,121600,500
93027160,0,1650673,0,S,121600,600
93027160,0,1650676,0,S,121800,100
93027160,0,1650678,0,S,121800,100
93027160,0,1650679,0,S,121800,22400
93027160,0,1650692,0,S,121800,17400
93027160,0,1650693,0,S,121600,1100
93027160,0,1650694,0,S,121800,13100
93027160,0,1650697,0,S,121800,700
93027160,0,1650698,0,S,121800,1100
93027160,0,1650699,0,S,122000,400
93027160,0,1650705,0,S,121800,300
93027160,0,1650712,0,S,121800,1400
93027160,0,1650713,0,S,121800,700
93027160,0,1650723,0,S,121800,2300
93027170,0,1650871,0,S,121800,1100
93027190,0,1651677,0,S,121600,1200
93027190,0,1651698,0,S,121800,1200
93027190,0,1651705,0,S,121800,100
93027190,0,1651708,0,S,121800,300
93027190,0,1651709,0,S,121800,400
93027190,0,1651716,0,S,121800,600
93027190,0,1651718,0,S,121800,400
93027190,0,1651721,0,S,121800,200
93027190,0,1651722,0,S,121800,600
93027190,0,1651725,0,S,121800,100
93027190,0,1651727,0,S,121800,3200
93027190,0,1651728,0,S,121800,400
93027190,0,1651731,0,S,121800,1200
93027190,0,1651846,0,B,121800,10000
93027200,0,1652006,0,S,134900,500
93027200,0,1652120,0,S,121800,1300
93027220,0,1652974,0,S,122600,500
93027220,0,1652999,0,S,122600,39000
93027220,0,1653055,0,S,122600,500
93027220,0,1653076,0,S,122600,500
93027230,0,1653119,0,S,122600,500
93027230,0,1653206,0,S,122500,8100
93027230,0,1653215,0,S,122500,8100
93027230,0,1653253,0,S,122600,500
93027270,0,1655119,0,S,121900,100
93027280,0,1655357,0,S,122500,7600
93027300,0,1655609,0,S,121700,900
93027360,0,1656781,0,S,122500,900
93027410,0,1658585,0,S,121800,3400
93027460,0,1660612,0,S,121600,3500
93027480,0,1661770,0,S,121800,5800
93027480,0,1661792,0,S,121800,6100
93027500,0,1662123,0,B,121900,8400
93027500,0,1662130,0,B,121900,2500
93027500,0,1662140,0,B,121900,4800
93027510,0,1662308,0,S,121800,1900
93027590,0,1663993,0,S,121800,200
93027600,0,1664185,0,S,121800,1000
93027700,0,1667207,0,S,121900,5500
93027750,0,1669183,0,S,129500,1000
93027750,0,1669258,0,S,122600,100
93027800,0,1670459,0,S,121400,1100
93027970,0,1672629,0,S,122100,3700
93028160,0,1675828,0,S,121400,500
93028340,0,1680292,0,S,122000,1936
93028430,0,1683213,0,B,122000,800
93028960,0,1693966,0,S,121400,300
93029120,0,1696423,0,S,122000,1200
93029120,0,1696426,0,S,122000,1100
93029120,0,1696429,0,S,122100,1400
93029170,0,1697141,0,S,122000,200
93029180,0,1697272,0,S,121900,200
93029190,0,1697476,0,S,132000,1000
93029200,0,1697609,0,S,121800,17400
93029230,0,1698015,0,S,121400,200
93029340,0,1699740,0,S,123600,1000
93029360,0,1699876,0,B,118200,1000
93029600,0,1702921,0,S,121800,5500
93029630,0,1703244,0,B,122200,500
93029760,0,1704871,0,S,121900,3000
93029890,0,1706564,0,S,121800,1300
93030000,0,1708066,0,S,122400,400
93030010,0,1708272,0,S,122300,800
93030030,0,1708494,0,S,122300,5300
93030070,0,1709262,0,S,121900,700
93030080,0,1709379,0,S,121000,200
93030080,0,1709448,0,S,121800,400
93030140,0,1710414,0,S,121800,8800
93030150,0,1710658,0,B,122100,1000
93030160,0,1711235,0,S,121600,9300
93030160,0,1711347,0,S,121800,700
93030170,0,1712056,0,S,121800,300
93030170,0,1712181,0,S,121500,400
93030200,0,1713958,0,S,121700,100
93030200,0,1713977,0,S,122100,1100
93030230,0,1714757,0,B,121800,100
93030240,0,1715052,1,S,0,1700
93030250,0,1715355,0,S,121700,200
93030290,0,1716649,0,S,121500,200
93030320,0,1717521,0,S,124300,4900
93030390,0,1719343,0,S,121800,2800
93030400,0,1719499,0,S,122500,8900
93030600,0,1727304,0,S,122400,400
93030750,0,1731307,0,B,121500,200
93030890,0,1735103,0,S,122200,2500
93030900,0,1735126,0,S,122200,2500
93030900,0,1735132,0,S,122100,14000
93030960,0,1736056,0,S,121900,9400
93031180,0,1740016,0,S,121800,200
93031210,0,1740727,0,S,121700,800
93031330,0,1743432,0,S,120000,500
93031340,0,1743582,0,B,122000,1000
93031370,0,1744680,0,S,121500,3900
93031480,0,1747536,0,S,121800,600
93031820,0,1756174,0,B,120200,200
93032030,0,1759512,0,S,134800,100
93032070,0,1760102,0,B,121700,100
93032200,0,1761718,0,S,124800,12500
93032280,0,1762631,0,S,122300,8900
93032410,0,1764128,0,S,121700,900
93032770,0,1768864,0,S,122100,20100
93032770,0,1768874,0,S,122100,2500
93032800,0,1769482,0,B,122100,800
93033150,0,1773891,0,B,121600,300
93033150,0,1773936,0,S,121600,300
93033180,0,1774316,0,B,121600,300
93033180,0,1774386,0,B,121600,300
93033180,0,1774388,0,S,121500,1500
93033190,0,1774565,0,S,121600,400
93033320,0,1778282,0,B,121900,900
93033690,0,1787628,0,S,121800,400
93034000,0,1793496,0,S,121800,400
93034380,0,1800447,0,S,121800,1000
93034450,0,1803075,0,S,121800,1200
93034490,0,1803863,0,B,120000,5000
93034490,0,1803948,0,B,122000,100
93034520,0,1804631,0,S,122100,300
93034560,0,1805879,0,B,121500,5000
93034690,0,1809103,0,S,122200,8900
93034820,0,1811414,0,S,132300,200
93034940,0,1813187,0,S,121600,200
93034940,0,1813213,0,S,121700,200
93034980,0,1813718,0,S,121500,1600
93035180,0,1816941,0,B,122000,800
93035240,0,1817625,0,B,121100,2000
93035350,0,1819128,0,B,121600,7300
93035360,0,1819213,0,S,121500,9500
93035360,0,1819240,0,S,122100,8900
93035370,0,1819322,0,S,122000,700
93035370,0,1819343,0,S,122000,10600
93035380,0,1819445,0,S,122000,4900
93035390,0,1819588,0,S,122000,300
93035440,0,1820263,0,S,121500,400
93035500,0,1820968,0,B,120500,1000
93035540,0,1821448,0,S,121600,6100
93035540,0,1821538,0,S,121700,1100
93035540,0,1821546,0,S,121700,1100
93035540,0,1821548,0,S,121800,1400
93035550,0,1821653,0,S,121800,1600
93035590,0,1822249,0,B,121600,600
93035590,0,1822287,0,B,121600,1000
93035590,0,1822335,0,B,121600,700
93035950,0,1827135,0,S,121500,100
93036090,0,1829067,0,B,121000,500
93036130,0,1829644,0,B,121500,200
93036130,0,1829708,0,B,121500,700
93036130,0,1829726,0,B,121500,1100
93036170,0,1830313,0,B,121500,400
93036170,0,1830370,0,B,121500,300
93036180,0,1830522,0,B,121500,500
93036200,0,1831085,0,B,121500,300
93036230,0,1831754,0,B,121600,10400
93036230,0,1831759,0,B,121600,10300
93036230,0,1831896,0,B,121600,3800
93036230,0,1831897,0,B,121600,300
93036230,0,1831927,0,B,121600,200
93036230,0,1831936,0,B,121700,200
93036230,0,1832297,0,S,121600,1400
93036230,0,1832340,0,B,121700,900
93036240,0,1832425,0,S,121600,300
93036240,0,1832806,0,S,121600,700
93036260,0,1833072,0,B,121600,2000
93036350,0,1836139,0,S,123300,4000
93036390,0,1837234,0,B,115000,2000
93036570,0,1842327,0,B,121600,100
93036690,0,1845012,0,B,121100,100
93036760,0,1846577,0,S,124700,1600
93036950,0,1850633,0,B,121500,100
93036980,0,1851068,0,B,115300,1000
93037200,0,1855360,0,S,126000,1200
93037220,0,1855844,0,S,121300,100
93037570,0,1863027,0,B,121600,12200
93037660,0,1864380,0,S,122000,500
93037670,0,1864745,0,S,122000,1000
93037770,0,1867277,0,S,121500,400
93038070,0,1871213,0,S,121900,8900
93038080,0,1871322,0,S,121600,400
93038080,0,1871339,0,S,121900,7600
93038140,0,1872017,0,S,122200,100
93038160,0,1872225,0,B,121600,3800
93038190,0,1872628,0,S,121900,3100
93038270,0,1873485,0,S,122800,800
93038400,0,1874845,0,B,121600,2200
93038410,0,1874966,0,S,121600,200
93038470,0,1875608,0,B,119700,900
93038660,0,1877973,0,S,133900,1000
93038670,0,1878059,0,B,119000,5000
93038680,0,1878144,0,S,122900,2000
93038890,0,1880653,0,S,121500,5600
93039080,0,1883088,0,S,122000,8900
93039150,0,1883956,0,B,121700,1900
93039150,0,1883982,0,B,121700,2100
93039150,0,1883988,0,B,121700,300
93039150,0,1884106,0,B,121700,200
93039160,0,1884271,0,S,121500,2800
93039170,0,1884828,0,S,121700,400
93039200,0,1885412,0,S,121300,100
93039250,0,1886445,0,S,123400,1000
93039270,0,1886767,0,S,121700,300
93039370,0,1888305,0,S,126800,2000
93039510,0,1891115,0,S,121800,5100
93039520,0,1891346,0,S,121700,11400
93039530,0,1891746,0,S,121900,8900
93039540,0,1892152,0,B,121000,800
93039590,0,1893079,0,B,121600,1900
93039610,0,1893404,0,S,121500,2500
93039710,0,1895253,0,S,123300,800
93039930,0,1898940,0,B,121900,100
93039970,0,1899377,0,S,121800,200
93039970,0,1899481,0,S,134000,1000
93039990,0,1899789,0,B,121700,900
93040000,0,1899956,0,S,121500,5100
93040010,0,1900069,0,S,121500,4900
93040010,0,1900077,0,S,121500,300
93040180,0,1902596,0,S,121500,400
93040190,0,1902703,0,B,121700,700
93040350,0,1905481,1,B,0,800
93040480,0,1909040,0,B,118500,800
93040480,0,1909044,0,S,121500,16600
93040720,0,1914045,0,B,120100,100
93040810,0,1915479,0,B,121600,700
93040920,0,1916681,0,S,121500,1700
93040940,0,1916923,0,B,121500,100
93041030,0,1918518,0,S,121700,8900
93041490,0,1924157,0,B,121400,500
93041690,0,1926597,0,S,134900,500
93041800,0,1927672,0,S,121600,4100
93041840,0,1928094,0,B,121600,1000
93041860,0,1928315,0,S,121800,300
93042130,0,1931474,0,B,121700,100
93042130,0,1931511,0,B,121700,300
93042140,0,1931671,0,B,121700,300
93042160,0,1932002,0,B,121600,1600
93042170,0,1932127,0,B,121700,300
93042170,0,1932233,0,B,121600,2400
93042170,0,1932238,0,B,121600,600
93042180,0,1932304,0,B,121700,400
93042180,0,1932306,0,S,121600,100
93042200,0,1932839,0,S,121600,300
93042200,0,1932972,0,B,121000,1800
93042220,0,1933346,0,S,121700,1400
93042220,0,1933542,0,B,121700,300
93042220,0,1933548,0,B,121700,300
93042220,0,1933583,0,B,121700,400
93042230,0,1933804,0,S,121600,100
93042300,0,1935629,0,B,121600,300
93042310,0,1936108,0,B,121600,1500
93042340,0,1936611,0,B,121600,300
93042390,0,1937397,0,S,121500,1900
93042440,0,1938580,1,B,0,1600
93042510,0,1940305,0,S,121600,3400
93042640,0,1943647,0,S,121600,4300
93042740,0,1945816,0,B,121600,6000
93042990,0,1950368,0,B,121600,300
93043080,0,1951915,0,B,121500,500
93043090,0,1952133,0,B,121500,500
93043180,0,1953678,0,B,121000,5000
93043320,0,1956613,0,S,121600,8900
93043500,0,1959681,0,B,121600,100
93043620,0,1961996,0,S,121100,300
93043680,0,1963704,0,B,121700,4400
93043690,0,1963802,0,B,121500,1000
93043870,0,1966430,0,B,121900,1500
93043920,0,1967015,0,S,121500,2800
93043950,0,1967308,0,B,121500,500
93044030,0,1968425,0,S,121100,400
93044350,0,1972457,0,B,120000,100
93044370,0,1972683,0,B,121600,1300
93044380,0,1972756,0,B,121200,8600
93044410,0,1973093,0,B,121300,500
93044540,0,1974684,0,S,121600,300
93044550,0,1974815,0,S,121600,300
93044650,0,1976095,0,S,121100,200
93044790,0,1977696,0,B,121500,2000
93044950,0,1979231,0,S,121700,300
93045010,0,1979878,0,B,121800,700
93045040,0,1980297,0,B,121600,2000
93045100,0,1981206,0,B,121600,500
93045130,0,1981536,0,B,121600,500
93045180,0,1982285,0,B,121500,2000
93045210,0,1982670,0,B,121700,100
93045210,0,1982672,0,B,121700,2000
93045210,0,1982676,0,B,121700,100
93045250,0,1983525,0,S,121600,400
93045320,0,1985455,0,S,121700,200
93045340,0,1985686,0,B,121200,2000
93045420,0,1987084,0,B,121300,1000
93045970,0,1997934,0,B,121600,1100
93046300,0,2003261,0,B,120000,1000
93046410,0,2004986,0,B,120000,100
93046450,0,2006197,0,S,121600,6900
93046470,0,2006704,0,S,121500,60000
93046600,0,2009082,0,B,121400,200
93046620,0,2009250,0,S,130600,10000
93046860,0,2013664,0,B,121600,200
93047030,0,2015816,0,B,121500,1000
93047250,0,2018585,0,B,121600,3000
93047310,0,2019300,0,B,121500,6100
93047320,0,2019465,0,B,121600,200
93047370,0,2019984,0,B,121300,100
93047370,0,2020047,0,B,121700,500
93047370,0,2020050,0,B,121700,600
93047490,0,2021385,0,B,121600,1000
93047630,0,2023417,0,B,121900,200
93047670,0,2023804,0,B,121600,400
93047710,0,2024276,0,B,121700,400
93047940,0,2026758,0,B,119500,400
93048080,0,2028244,0,B,121600,2900
93048100,0,2028477,0,B,119000,500
93048150,0,2029053,0,S,121400,400
93048150,0,2029103,0,B,121500,13500
93048150,0,2029105,0,B,121500,1500
93048150,0,2029112,0,B,121400,300
93048160,0,2029875,0,S,121600,400
93048170,0,2030032,0,B,121400,400
93048180,0,2030354,0,B,121600,700
93048180,0,2030520,0,B,121400,1300
93048180,0,2030546,0,B,121600,300
93048190,0,2031028,0,B,121400,800
93048210,0,2031510,0,B,121400,500
93048210,0,2031557,0,B,121400,400
93048220,0,2031740,0,B,121400,900
93048230,0,2031944,0,B,121400,1300
93048230,0,2032088,0,B,121400,700
93048230,0,2032105,0,B,121400,1200
93048230,0,2032114,0,B,121400,600
93048240,0,2032152,0,B,121400,900
93048240,0,2032160,0,B,121600,2300
93048240,0,2032168,0,B,121600,700
93048240,0,2032214,0,B,121600,1000
93048240,0,2032272,0,B,121600,700
93048260,0,2032947,0,B,121400,700
93048260,0,2032951,0,B,121400,600
93048280,0,2033509,0,B,121400,900
93048290,0,2033684,0,B,121400,700
93048290,0,2033739,0,B,121400,400
93048290,0,2033756,0,B,121400,2300
93048290,0,2033780,0,B,121600,1900
93048290,0,2033791,0,B,121400,1100
93048300,0,2033899,0,B,121400,300
93048300,0,2033995,0,B,121400,2600
93048380,0,2036216,0,B,121700,300
93048620,0,2040851,0,S,121500,2000
93048660,0,2042029,0,B,121700,200
93048700,0,2042680,0,B,120900,1000
93048910,0,2046401,0,S,122500,100
93048930,0,2046755,0,B,121600,1000
93048980,0,2047571,0,S,121500,900
93049030,0,2048180,0,S,121500,400
93049070,0,2048648,0,S,121100,1400
93049160,0,2050659,0,S,126600,400
93049230,0,2051713,0,B,121500,200
93049240,0,2051876,0,B,121600,100
93049290,0,2052890,0,B,119800,2000
93049300,0,2053019,1,S,0,1600
93049300,0,2053068,0,B,121700,800
93049350,0,2054260,0,B,118200,500
93049370,0,2054592,0,B,121500,1000
93049530,0,2057533,0,B,121100,900
93049560,0,2058039,0,S,121600,100
93049670,0,2059439,0,B,121900,100
93049730,0,2060555,0,B,121700,100
93049870,0,2062888,0,S,121500,300
93049880,0,2063013,0,S,123200,1000
93049930,0,2063531,0,S,121500,400
93049940,0,2063547,0,S,121600,200
93049970,0,2063988,0,B,121700,2000
93050250,0,2067512,0,B,121500,100
93050280,0,2067769,0,S,121500,100
93050290,0,2067942,0,B,121500,900
93050370,0,2068756,0,B,121700,500
93050490,0,2069955,0,S,121600,1300
93050660,0,2071715,0,B,120500,3600
93050690,0,2071998,0,B,121700,300
93050760,0,2072795,0,B,121400,500
93050770,0,2072878,0,B,121500,100
93051050,0,2076058,0,S,121500,900
93051160,0,2077313,0,B,121500,100
93051170,0,2077521,0,S,121400,2000
93051170,0,2077532,0,B,121500,5000
93051170,0,2077542,0,B,121500,100
93051170,0,2077561,0,B,121600,400
93051180,0,2077563,0,B,121600,300
93051180,0,2077569,0,B,121600,700
93051180,0,2077575,0,B,121600,900
93051180,0,2077577,0,B,121600,700
93051180,0,2077580,0,B,121600,700
93051180,0,2077584,0,B,121600,400
93051180,0,2077587,0,B,121600,700
93051180,0,2077607,0,B,121500,300
93051180,0,2077609,0,B,121500,200
93051180,0,2077610,0,B,121500,100
93051180,0,2077611,0,B,121500,3900
93051180,0,2077614,0,B,121500,600
93051190,0,2077723,0,B,121500,5000
93051190,0,2077725,0,B,121500,5000
93051190,0,2077727,0,B,121500,2200
93051190,0,2077800,0,B,121500,200
93051190,0,2077815,0,B,121500,1400
93051190,0,2077895,0,B,121500,5000
93051190,0,2078054,0,B,121400,400
93051190,0,2078068,0,B,121600,100
93051200,0,2078168,0,B,121500,400
93051210,0,2078519,0,B,121500,100
93051210,0,2078675,0,B,121500,2000
93051270,0,2079867,0,B,121500,200
93051350,0,2081196,0,B,121700,800
93051540,0,2084337,0,S,121400,2000
93051630,0,2085720,0,S,119300,2900
93051740,0,2087878,0,B,121500,500
93051870,0,2090318,0,B,121500,100
93051940,0,2091160,1,B,0,400
93051970,0,2091685,0,B,121500,700
93052050,0,2092720,0,B,121500,1500
93052150,0,2094284,0,B,121400,500
93052170,0,2094925,0,B,121400,500
93052240,0,2095821,0,B,121500,100
93052670,0,2103620,0,S,122900,1000
93052880,0,2106725,0,B,118000,500
93052920,0,2107378,0,S,121500,400
93052940,0,2107677,0,B,121500,1000
93053060,0,2109072,0,B,121900,400
93053300,0,2111949,0,B,121500,100
93053450,0,2113541,0,B,120000,200
93053450,0,2113568,0,B,121500,200
93053460,0,2113716,0,B,121600,100
93053510,0,2114269,0,B,121600,100
93053710,0,2116665,0,B,121500,10300
93053710,0,2116681,0,B,121400,500
93053780,0,2117623,0,B,121500,200
93053810,0,2117985,0,B,121500,100
93053840,0,2118318,0,B,121600,100
93054000,0,2120435,0,S,121400,2900
93054060,0,2121237,0,B,121500,100
93054140,0,2122462,0,B,121500,300
93054140,0,2122466,0,B,121500,300
93054150,0,2122727,0,B,121900,1200
93054160,0,2122949,0,B,121500,2200
93054190,0,2123445,0,B,121700,200
93054200,0,2123801,0,B,121600,200
93054250,0,2125077,0,B,121500,300
93054340,0,2127524,0,B,120100,1000
93054400,0,2129146,0,B,121400,5000
93054490,0,2130474,0,B,121900,1200
93054570,0,2131428,0,S,121500,8000
93054580,0,2131573,0,S,121700,400
93054620,0,2132168,0,S,134700,5000
93054620,0,2132170,0,B,121500,500
93054630,0,2132260,0,S,131800,100
93054910,0,2137323,0,S,121400,1400
93055060,0,2139366,0,S,121400,200
93055100,0,2139937,0,B,121500,1700
93055100,0,2140008,0,B,121500,500
93055130,0,2140413,0,S,122100,1500
93055180,0,2141076,0,B,121500,2700
93055190,0,2141484,0,B,121500,2000
93055270,0,2143176,0,S,132500,100
93055300,0,2143851,0,B,121500,400
93055460,0,2146128,0,B,121500,400
93055640,0,2149084,0,B,121500,700
93055760,0,2151626,0,B,121600,500
93056120,0,2156003,0,S,121400,1000
93056270,0,2157653,0,B,121700,10900
93056280,0,2157940,0,B,121300,200
93056350,0,2159161,0,B,120000,2000
93056510,0,2162501,0,S,121400,400
93056520,0,2162745,0,B,121500,300
93056810,0,2167257,0,B,121400,400
93056820,0,2167404,0,B,117000,200
93056830,0,2167513,0,B,121500,800
93056990,0,2169825,1,S,0,100
93057010,0,2170120,0,B,121500,200
93057020,0,2170351,0,S,121500,800
93057060,0,2170944,0,S,122700,100
93057090,0,2171391,0,S,121100,100
93057150,0,2172315,0,S,121700,300
93057160,0,2172566,0,S,121700,100
93057160,0,2172569,0,S,121700,300
93057160,0,2172571,0,S,121700,700
93057160,0,2172574,0,S,121700,300
93057170,0,2172723,0,S,121800,1700
93057180,0,2172979,0,S,121700,600
93057180,0,2172984,0,S,121700,100
93057180,0,2172987,0,S,121700,200
93057180,0,2172991,0,S,121700,100
93057180,0,2172995,0,S,121700,200
93057180,0,2172999,0,S,121700,300
93057180,0,2173002,0,S,121700,100
93057180,0,2173007,0,S,121700,200
93057180,0,2173010,0,S,121700,600
93057180,0,2173018,0,S,121700,200
93057180,0,2173020,0,S,121700,300
93057180,0,2173022,0,S,121700,3200
93057230,0,2174200,0,B,121500,400
93057240,0,2174282,0,B,121900,3400
93057250,0,2174554,0,B,117000,900
93057250,0,2174634,0,B,121700,100
93057320,0,2176594,0,S,121000,5000
93057530,0,2182990,0,S,134900,300
93057570,0,2183787,0,S,122800,100
93057580,0,2183888,0,B,121900,200
93057590,0,2184179,0,B,121800,600
93057700,0,2187080,0,B,120200,2000
93057760,0,2188262,0,B,121800,200
93057790,0,2189070,0,B,121800,200
93057880,0,2190972,1,B,0,800
93057910,0,2191526,0,B,121700,1900
93058340,0,2200536,0,S,121400,800
93058520,0,2203879,0,S,121200,400
93058550,0,2204647,0,B,121500,200
93058590,0,2205242,0,B,121600,1100
93058590,0,2205354,0,S,121500,100
93058670,0,2206646,0,S,134600,9000
93059080,0,2213298,0,B,121500,100
93059170,0,2214703,0,S,122900,300
93059310,0,2216695,0,B,120100,100
93059360,0,2217643,0,S,121800,300
93059360,0,2217684,0,S,121900,1100
93059470,0,2219278,0,B,121100,500
93059540,0,2220604,0,B,121700,200
93059600,0,2221495,0,S,123500,1000
93059840,0,2225054,0,S,121200,200
93059850,0,2225230,0,B,120000,1000
93059870,0,2225424,0,S,121800,300
93059900,0,2225901,0,S,121900,600
